"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","VRTN","-1.192","-4.413","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","EGR2","1.201","4.412","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","FBL","-1.200","-4.409","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","DLX1","1.190","4.405","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SLC7A7","-1.188","-4.399","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","C2orf88","0.978","4.397","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","PROK2","0.977","4.394","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SLC26A4","1.187","4.394","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","PLSCR4","1.186","4.391","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","BRIP1","0.976","4.388","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","APOA4","1.184","4.382","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","BTBD10","-1.190","-4.374","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","TNFRSF1A","-1.189","-4.369","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","LOC441601","1.179","4.364","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CYP1A1","1.188","4.363","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MBD1","1.187","4.360","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","NUDT12","1.177","4.358","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","DEPDC7","1.176","4.354","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","TDGF1","1.175","4.352","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","DDIT3","1.180","4.335","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","GATA6","1.169","4.328","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","SLC47A1","0.962","4.327","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","GTDC1","-0.962","-4.326","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MAP3K2","1.176","4.322","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","CELA3B","1.166","4.319","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","IGFBP5","1.164","4.311","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","IL17RB","1.173","4.309","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","LZTFL1","-1.171","-4.304","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","COLCA1","0.957","4.303","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CRIM1","-1.168","-4.291","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","ABTB2","0.954","4.291","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","TTTY15","1.158","4.287","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","AMHR2","1.155","4.277","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MRPL40","-1.164","-4.276","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","TM4SF18","0.951","4.274","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","TDRD12","1.153","4.270","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","PDE8B","1.153","4.268","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PPP4C","1.161","4.267","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","SCN1A","-0.948","-4.261","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","PCDH8","0.948","4.261","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","SHISA2","0.947","4.258","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CREG1","1.159","4.258","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","TRAFD1","-1.159","-4.258","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","HAUS3","1.150","4.257","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SLC10A6","-1.149","-4.255","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","C4orf47","1.148","4.251","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SULF1","1.148","4.250","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","STK33","1.148","4.250","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","ACOXL","0.944","4.246","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","IL1RL1","1.145","4.241","False"
