"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","TNFSF10","3.436","5.413","True"
"Whole Blood","6h","","GSE110041","RNASeq","","OLIG2","0.984","5.410","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","RAB33B","-2.464","-5.409","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CFH","1.443","5.408","False"
"Eosinophil","","","GSE128027","RNASeq","","FBP1","-4.446","-5.407","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","GNLY","-3.668","-5.405","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MMP10","1.964","5.405","True"
"Pdc","","","GSE89442","RNASeq","","MSRB1","4.551","5.404","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SQLE","3.817","5.403","True"
"Whole Blood","6h","","GSE110041","RNASeq","","PTGER3","0.983","5.402","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","NOD2","3.814","5.398","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CLEC4A","0.982","5.395","True"
"Pdc","","","GSE89442","RNASeq","","RBM38","-4.543","-5.394","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","D2HGDH","-2.456","-5.391","False"
"Pdc","","","GSE89442","RNASeq","","GJB2","4.539","5.390","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","KLF5","-2.785","-5.387","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IL2RA","1.123","5.386","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","PLXNA1","3.804","5.384","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","DNTTIP2","-2.452","-5.383","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","RSAD2","-2.452","-5.382","False"
"Pdc","","","GSE89442","RNASeq","","EMILIN1","4.532","5.381","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","GCSAML","3.414","5.379","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SLC1A5","3.800","5.379","True"
"Eosinophil","","","GSE128027","RNASeq","","IFI6","-4.422","-5.379","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","TESPA1","3.414","5.378","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","GPR183","-3.799","-5.378","True"
"Eosinophil","","","GSE128027","RNASeq","","PLK3","4.420","5.376","False"
"Whole Blood","6h","","GSE110041","RNASeq","","DCUN1D3","0.978","5.374","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","SLC22A16","-2.776","-5.371","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CDCP1","0.977","5.369","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","M6PR","3.404","5.363","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","MBTD1","-2.442","-5.362","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","AZIN1","-2.442","-5.361","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","IKZF1","2.771","5.360","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","RNF19B","3.637","5.359","True"
"Whole Blood","24h","","GSE110041","RNASeq","","FFAR2","1.946","5.355","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","TEX101","-3.633","-5.353","True"
"Eosinophil","","","GSE128027","RNASeq","","CCL23","4.401","5.353","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","TLR7","-1.116","-5.352","True"
"Whole Blood","24h","","GSE110041","RNASeq","","APOE","-1.944","-5.348","True"
"Eosinophil","","","GSE128027","RNASeq","","RNASET2","-4.395","-5.346","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","RASD1","3.393","5.346","True"
"Pdc","","","GSE89442","RNASeq","","DHCR24","4.502","5.346","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","NBPF20","3.776","5.345","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","CLECL1","2.355","5.345","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","FCGR2A","3.626","5.343","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","CENPC","-2.434","-5.342","False"
"Pdc","","","GSE89442","RNASeq","","LPAR6","4.499","5.342","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","CYP11A1","3.390","5.340","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SPINT2","0.972","5.339","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SKAP1","3.772","5.339","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","CKAP4","3.387","5.336","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","SEMA3C","-2.430","-5.335","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","EMP3","2.350","5.334","True"
"Whole Blood","6h","","GSE110041","RNASeq","","VNN1","-0.969","-5.327","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","KRT86","3.763","5.327","True"
"Pdc","","","GSE89442","RNASeq","","LST1","4.486","5.326","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","FLOT1","3.762","5.325","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","D2HGDH","-2.343","-5.318","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CHEK1","1.418","5.315","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","BMP6","-3.753","-5.312","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CCNE2","3.378","5.312","True"
"Eosinophil","","","GSE128027","RNASeq","","ACP3","-4.361","-5.304","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IL10RA","3.373","5.304","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CLC","-1.415","-5.303","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","NCF1","3.369","5.298","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CYBA","2.736","5.293","True"
"Eosinophil","","","GSE128027","RNASeq","","OSGIN1","4.345","5.286","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","SELL","3.354","5.283","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","ARPC3","3.352","5.281","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PARP12","1.408","5.278","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","TAGLN2","2.728","5.278","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","CFLAR","3.350","5.278","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","LYZ","2.325","5.276","True"
"Pdc","","","GSE89442","RNASeq","","PTGIR","4.440","5.272","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","M6PR","3.352","5.271","True"
"Pdc","","","GSE89442","RNASeq","","F2RL3","4.438","5.270","False"
"Whole Blood","6h","","GSE110041","RNASeq","","HRH2","0.958","5.267","True"
"Whole Blood","24h","","GSE110041","RNASeq","","BCL2A1","1.914","5.267","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HAL","-3.349","-5.267","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","STT3A","2.721","5.265","True"
"Whole Blood","6h","","GSE110041","RNASeq","","PTAFR","0.958","5.264","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","UBE4A","-2.397","-5.261","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SORL1","-3.345","-5.260","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","HCAR3","3.569","5.259","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","SAMD9L","-2.395","-5.259","False"
"Whole Blood","24h","","GSE110041","RNASeq","","KCNJ5","-1.911","-5.259","True"
"Pdc","","","GSE89442","RNASeq","","GPR34","4.428","5.258","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","MYDGF","3.713","5.255","True"
"Pdc","","","GSE89442","RNASeq","","BCL2L11","-4.423","-5.252","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","TFDP1","-3.339","-5.251","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","IFI44L","-2.312","-5.247","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPS26","2.311","5.245","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","MRPS6","3.704","5.243","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","EGR1","2.708","5.240","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","CCR7","-2.386","-5.239","False"
"Eosinophil","","","GSE128027","RNASeq","","SOCS3","4.306","5.237","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","AREG","1.091","5.232","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HDAC4","-3.327","-5.231","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CTSG","3.327","5.231","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CD80","1.899","5.226","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DDX21","1.090","5.226","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","DCUN1D3","2.699","5.222","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","ENPP3","1.089","5.219","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CCL3","3.316","5.215","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CISH","2.695","5.214","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IFIT2","-3.538","-5.214","True"
"Eosinophil","","","GSE128027","RNASeq","","ABCC4","4.286","5.213","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","TYMS","3.308","5.211","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFIT3","1.390","5.211","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","NDUFA11","2.295","5.209","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","RPS9","3.311","5.207","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","LGALS12","-3.304","-5.205","True"
"Pdc","","","GSE89442","RNASeq","","NSMF","4.382","5.203","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","PADI4","-3.531","-5.203","True"
"Eosinophil","","","GSE128027","RNASeq","","OLR1","4.276","5.201","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFIT2","1.084","5.198","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","GNA13","-2.366","-5.194","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","ZBTB11","-2.366","-5.193","False"
"Whole Blood","24h","","GSE110041","RNASeq","","ADM","1.887","5.192","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","SMAD5","-2.363","-5.188","False"
"Eosinophil","","","GSE128027","RNASeq","","GSTM4","-4.264","-5.186","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CCL24","1.383","5.185","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","ITGAL","3.663","5.184","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","S100A4","2.284","5.183","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","MYDGF","3.514","5.179","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CD9","2.676","5.178","True"
"Pdc","","","GSE89442","RNASeq","","NCMAP","-4.361","-5.178","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","MBP","3.285","5.175","True"
"Pdc","","","GSE89442","RNASeq","","DUSP6","4.358","5.174","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","BMP6","-3.286","-5.167","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","HDAC4","-3.279","-5.166","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","HERC5","-3.276","-5.161","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SLC11A2","3.279","5.156","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SLAMF1","3.278","5.155","True"
"Pdc","","","GSE89442","RNASeq","","ZER1","4.341","5.154","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","COX5B","2.663","5.153","True"
"Whole Blood","24h","","GSE110041","RNASeq","","SPRED1","1.872","5.152","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","WDR76","1.374","5.151","False"
"Pdc","","","GSE89442","RNASeq","","AHRR","4.337","5.150","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","ITGAM","3.272","5.146","True"
"Whole Blood","24h","","GSE110041","RNASeq","","ARHGAP31","1.870","5.146","True"
"Pdc","","","GSE89442","RNASeq","","FCER1A","-4.332","-5.144","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","TMEM106A","-2.342","-5.142","False"
"Whole Blood","24h","","GSE110041","RNASeq","","SUCNR1","1.869","5.142","True"
"Whole Blood","6h","","GSE110041","RNASeq","","TREML2","0.935","5.140","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CD200R1","3.267","5.137","True"
"Whole Blood","6h","","GSE110041","RNASeq","","FFAR2","0.935","5.137","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPL38","2.260","5.130","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CCL4","1.864","5.128","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","ABCC4","3.261","5.128","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","SLC2A6","2.649","5.126","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","H2BC5","2.258","5.124","True"
"Whole Blood","24h","","GSE110041","RNASeq","","ITGB5","-1.862","-5.124","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","NOD2","3.475","5.120","True"
"Pdc","","","GSE89442","RNASeq","","ETV3","-4.311","-5.119","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","LYZ","3.249","5.119","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CDC42SE1","3.255","5.118","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","TCN1","3.615","5.116","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","METTL7A","-2.644","-5.115","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","LRP5L","-3.612","-5.113","True"
"Whole Blood","6h","","GSE110041","RNASeq","","B3GALNT1","0.930","5.112","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","MFSD11","-2.329","-5.112","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","DENND6A","-2.328","-5.111","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","EEF1D","2.251","5.109","True"
"Whole Blood","24h","","GSE110041","RNASeq","","HCAR3","1.857","5.109","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RSPRY1","2.250","5.106","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","BBX","2.247","5.099","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CKAP4","3.242","5.099","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","C18orf32","-2.635","-5.098","True"
"Eosinophil","","","GSE128027","RNASeq","","CMTM7","4.191","5.098","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","PTGR2","-2.246","-5.097","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CYP1B1","3.240","5.095","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","BCL2L1","3.599","5.095","True"
"Whole Blood","24h","","GSE110041","RNASeq","","AQP9","1.851","5.093","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","ZFP36L1","-2.319","-5.092","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SP4","3.597","5.092","True"
"Whole Blood","24h","","GSE110041","RNASeq","","HBEGF","1.850","5.091","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SNRPF","3.596","5.090","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","HELLS","1.358","5.090","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","RASD1","3.595","5.089","True"
"Pdc","","","GSE89442","RNASeq","","KDM6B","-4.283","-5.085","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","ENPP2","1.357","5.085","False"
"Pdc","","","GSE89442","RNASeq","","KLF10","-4.280","-5.081","False"
"Pdc","","","GSE89442","RNASeq","","S100A9","-4.278","-5.079","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CFD","-3.444","-5.075","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","UTP3","-2.311","-5.073","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","GALNT4","3.226","5.073","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CKAP4","2.622","5.073","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","TAGLN2","3.220","5.072","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","ACTR3","-2.310","-5.071","False"
"Whole Blood","6h","","GSE110041","RNASeq","","NAB2","0.923","5.071","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CDKN1A","3.582","5.070","True"
"Eosinophil","","","GSE128027","RNASeq","","DEFA4","-4.165","-5.066","False"
"Whole Blood","6h","","GSE110041","RNASeq","","SNX8","0.922","5.066","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","IL17RA","2.617","5.064","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IFIT2","-3.218","-5.061","True"
"Whole Blood","6h","","GSE110041","RNASeq","","STARD4","0.921","5.060","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HEG1","3.218","5.060","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","LAPTM4B","1.350","5.060","False"
"Eosinophil","","","GSE128027","RNASeq","","GRINA","4.160","5.060","False"
"Whole Blood","24h","","GSE110041","RNASeq","","ARRDC4","1.838","5.058","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","EPSTI1","-2.227","-5.055","True"
"Eosinophil","","","GSE128027","RNASeq","","ITGA4","-4.154","-5.053","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","ANXA2P1","-2.226","-5.053","True"
"Ipsc-Derived Monocyte","","","GSE89795","MicroArray","GPL10558","DNM1","5.730","5.052","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","RYR3","-3.212","-5.051","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MSC","1.836","5.051","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","NOD2","2.611","5.051","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","UGP2","2.225","5.050","True"
"Whole Blood","24h","","GSE110041","RNASeq","","SOCS1","1.835","5.050","True"
"Eosinophil","","","GSE128027","RNASeq","","SEMA6B","4.151","5.050","False"
"Eosinophil","","","GSE128027","RNASeq","","BIRC3","4.151","5.050","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","KCNJ2","2.607","5.044","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","HMGB1","-2.296","-5.040","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","CEP57","-2.295","-5.039","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","ISG15","-2.295","-5.038","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","IER5","3.558","5.037","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","YES1","3.417","5.036","True"
"Eosinophil","","","GSE128027","RNASeq","","NRGN","-4.139","-5.035","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CSTB","2.602","5.035","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PNPT1","1.050","5.034","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","ZFAS1","2.217","5.031","True"
"Eosinophil","","","GSE128027","RNASeq","","ADGRG1","4.136","5.030","False"
"Eosinophil","","","GSE128027","RNASeq","","GP9","-4.134","-5.029","False"
"Whole Blood","6h","","GSE110041","RNASeq","","NDFIP2","0.914","5.023","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","FBXO38","-3.188","-5.022","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","IFIT1","-2.596","-5.022","True"
"Whole Blood","6h","","GSE110041","RNASeq","","NFE2","0.914","5.021","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","MBP","2.595","5.020","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","PGD","2.212","5.020","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IL17RB","3.406","5.018","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPS5","2.211","5.018","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFIT2","1.339","5.017","False"
"Eosinophil","","","GSE128027","RNASeq","","EGR2","4.124","5.016","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","RPS4Y1","2.283","5.011","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DTX3L","1.336","5.008","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","GNL3L","3.537","5.007","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CD52","3.536","5.005","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","DUOXA2","2.586","5.004","True"
"Pdc","","","GSE89442","RNASeq","","TNFAIP8L2","4.212","5.002","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","NAA50","-2.278","-5.001","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","POLR3E","-3.173","-4.999","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","PLXNA1","3.391","4.996","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SLC5A8","3.529","4.995","True"
"Eosinophil","","","GSE128027","RNASeq","","SLC7A11","4.105","4.994","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","TFDP1","-3.527","-4.993","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IER3","3.172","4.989","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","XRCC2","-2.272","-4.987","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","NCOR2","3.523","4.987","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","PERP","-2.577","-4.986","True"
"Whole Blood","24h","","GSE110041","RNASeq","","KCNN4","1.812","4.984","True"
"Whole Blood","6h","","GSE110041","RNASeq","","IL4I1","0.907","4.983","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","MMD","2.574","4.980","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","MAD2L2","3.518","4.979","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","RPL14","-2.573","-4.978","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","TMA7","2.572","4.976","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","GPAT3","3.515","4.975","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","TLR1","3.376","4.974","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","AQP9","2.571","4.974","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","NFS1","3.371","4.968","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","UGP2","2.567","4.966","True"
"Pdc","","","GSE89442","RNASeq","","PTCRA","-4.182","-4.966","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","MTHFD2L","3.508","4.965","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","COX8A","2.565","4.963","True"
"Pdc","","","GSE89442","RNASeq","","TMEM88","-4.180","-4.963","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","S100P","-3.149","-4.961","True"
"Whole Blood","24h","","GSE110041","RNASeq","","KRT23","1.803","4.960","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","PTGER2","3.366","4.960","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","ABCC4","3.365","4.959","True"
"Whole Blood","24h","","GSE110041","RNASeq","","GBP1","1.801","4.955","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RSAD2","-2.183","-4.954","True"
"Whole Blood","6h","","GSE110041","RNASeq","","GNG8","0.901","4.951","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CCNA1","0.900","4.947","True"
"Whole Blood","6h","","GSE110041","RNASeq","","LCP2","0.900","4.946","True"
"Pdc","","","GSE89442","RNASeq","","LCK","4.165","4.945","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","HNRNPU","-2.252","-4.945","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","PARP9","-2.252","-4.945","False"
"Eosinophil","","","GSE128027","RNASeq","","TUBB1","-4.064","-4.943","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","LST1","3.142","4.941","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","FAM107B","3.135","4.939","True"
"Pdc","","","GSE89442","RNASeq","","CHAF1A","-4.159","-4.939","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","USF1","2.176","4.939","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","TNFRSF4","3.488","4.938","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","WASHC4","-2.173","-4.933","True"
