"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","HSD11B1","4.170","4.624","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","ZBED6CL","2.085","4.622","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","ATF5","2.899","4.620","False"
"Neutrophil","1h","","GSE70068","RNASeq","","RIPK2","1.577","4.620","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","TMEM140","-1.625","-4.619","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","VNN2","-2.898","-4.619","False"
"Mdc","","","GSE89442","RNASeq","","FOS","-4.971","-4.617","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","NDP","4.356","4.616","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","SCARB1","-0.931","-4.615","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","FXYD2","2.081","4.614","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","CDKN1C","-4.563","-4.613","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","B3GNT5","1.359","4.613","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","PDK4","-2.894","-4.613","False"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ROPN1L","0.727","4.612","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","FPR3","4.561","4.612","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","IL1R1","4.157","4.610","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","CCL22","4.099","4.610","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","EGR2","1.621","4.608","False"
"Neutrophil","1h","","GSE70068","RNASeq","","KATNBL1","1.573","4.608","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","LOC399900","-4.348","-4.608","False"
"Eosinophil","","","GSE128027","RNASeq","","NFKB2","3.133","4.607","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","P4HA2","4.557","4.607","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","AHRR","4.347","4.606","False"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CISH","0.726","4.606","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","ALCAM","5.334","4.605","False"
"Neutrophil","1h","","GSE70068","RNASeq","","SASH3","-1.572","-4.605","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","HSPA1B","4.554","4.604","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","IER3","2.076","4.602","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","TRAF3IP3","-1.902","-4.599","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","TRANK1","-0.789","-4.598","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","IFNW1","2.073","4.597","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","ADAP2","-0.927","-4.596","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","CA2","0.927","4.596","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SLC38A6","4.545","4.596","True"
"Mdc","","","GSE89442","RNASeq","","FOSB","-4.947","-4.595","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","BATF3","1.900","4.594","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","PUS7","1.616","4.593","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","C11orf45","-1.616","-4.592","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","PTGR1","4.541","4.591","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","TTC25","-4.540","-4.590","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","WLS","-1.353","-4.589","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","HES4","-2.879","-4.589","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","VPS9D1","1.720","4.588","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","ENDOG","1.897","4.587","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","C1orf74","-1.719","-4.587","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","GBP5","-1.613","-4.586","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","UCHL1","4.534","4.584","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PPP1R15A","1.718","4.584","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","OTX1","-1.718","-4.583","True"
"Mdc","","","GSE89442","RNASeq","","SPNS3","-4.934","-4.582","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","PLAU","1.612","4.582","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","CD1D","-2.875","-4.582","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","KISS1R","-1.350","-4.581","True"
"Eosinophil","","","GSE128027","RNASeq","","INPP1","-3.115","-4.581","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","CD81","2.874","4.580","False"
"Monocyte","","","GSE123573","RNASeq","","NR1H3","-3.112","-4.579","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","MXI1","-1.893","-4.578","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","RASAL2","4.319","4.577","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","ANKRD33B","2.065","4.577","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","IL18R1","0.785","4.575","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","MT1E","-4.125","-4.575","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MMP7","4.068","4.575","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","PADI4","-4.062","-4.574","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","C9orf47","-4.061","-4.572","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","DIPK1A","2.062","4.571","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SPRED1","4.521","4.571","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","TMPRSS11F","-0.721","-4.570","True"
"Eosinophil","","","GSE128027","RNASeq","","MPP7","-3.107","-4.568","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","FAM86B3P","-1.712","-4.568","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MT1JP","-4.311","-4.568","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","BCL2A1","2.060","4.567","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","LILRA5","-5.290","-4.567","False"
"Mdc","","","GSE89442","RNASeq","","NR4A1","-4.916","-4.566","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","ETV5","1.606","4.565","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","TMEM255A","4.307","4.564","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","IL4R","1.887","4.564","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","FLT1","4.513","4.563","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","MARCO","2.862","4.561","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","CLEC5A","4.050","4.559","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","LILRA3","-5.280","-4.558","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","DNASE2","-1.604","-4.558","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","ADRB2","-2.056","-4.558","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","VWDE","-0.719","-4.558","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","ITPRIP","-1.708","-4.558","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","FAM71A","-4.052","-4.556","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","DDX60L","2.054","4.554","True"
"Neutrophil","1h","","GSE70068","RNASeq","","ZNF230","1.554","4.553","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","NAMPT","-4.044","-4.553","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","JAKMIP2","5.274","4.553","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","TMEM51","4.296","4.552","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","CRH","4.043","4.552","False"
"Eosinophil","","","GSE128027","RNASeq","","ABI3","3.094","4.549","True"
"Neutrophil","1h","","GSE70068","RNASeq","","RRM2B","-1.553","-4.549","True"
"Neutrophil","1h","","GSE70068","RNASeq","","SYN2","1.552","4.546","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","OLIG1","-5.265","-4.545","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","NLRP2","4.495","4.545","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","IL13","4.096","4.543","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","CD274","4.096","4.543","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","ZNF804A","4.035","4.542","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","CLEC5A","5.261","4.542","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","ZNF132","4.038","4.541","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","S100B","4.038","4.541","False"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","GLIS3","4.092","4.538","True"
"Neutrophil","1h","","GSE70068","RNASeq","","PPP1R15B","1.549","4.537","True"
"Mdc","","","GSE89442","RNASeq","","SDC4","4.885","4.537","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","INPP5B","2.047","4.537","True"
"Mdc","","","GSE89442","RNASeq","","ATP13A3","4.885","4.537","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","FRAT1","-1.874","-4.532","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","VNN2","-4.482","-4.532","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","ACTG1","1.699","4.532","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","NEXN","1.874","4.531","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","GPAT3","1.873","4.530","True"
"Monocyte","","","GSE123573","RNASeq","","NFXL1","-3.077","-4.528","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","HRH1","4.273","4.528","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MOB3B","4.271","4.526","False"
"Eosinophil","","","GSE128027","RNASeq","","GP9","-3.078","-4.525","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","IFNA8","2.040","4.522","True"
"Eosinophil","","","GSE128027","RNASeq","","BCL3","3.073","4.519","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","HSD11B1","5.232","4.517","False"
"Eosinophil","","","GSE128027","RNASeq","","FPGS","3.072","4.517","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","RGS1","-1.693","-4.516","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","SRSF3","1.693","4.516","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PNP","1.692","4.516","True"
"Mdc","","","GSE89442","RNASeq","","SECTM1","-4.860","-4.513","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","CCL13","4.069","4.513","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","PER1","-4.013","-4.513","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","GPC4","4.463","4.513","True"
"Monocyte","","","GSE123573","RNASeq","","DMPK","3.067","4.512","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","NLRP2","4.258","4.512","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MB21D2","4.257","4.512","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","ST6GALNAC2","-1.329","-4.509","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","CACNA2D3","-5.221","-4.508","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","DHCR24","5.220","4.507","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","NR4A3","2.033","4.506","True"
"Monocyte","","","GSE123573","RNASeq","","MT1L","3.062","4.506","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CCNG2","-0.773","-4.504","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","TFEC","5.217","4.504","False"
"Eosinophil","","","GSE128027","RNASeq","","LPXN","3.063","4.504","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CFH","0.710","4.504","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","CLEC1B","-4.000","-4.503","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","TARBP1","-1.860","-4.498","True"
"Mdc","","","GSE89442","RNASeq","","CD300A","-4.842","-4.497","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","SECTM1","-5.208","-4.497","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","BTBD11","-1.582","-4.496","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","HELB","1.325","4.496","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","KLF2","1.685","4.496","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","NAMPT","-3.997","-4.495","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CFD","-1.581","-4.494","False"
"Neutrophil","1h","","GSE70068","RNASeq","","IRF2BPL","-1.534","-4.494","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SCG5","4.445","4.494","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","LHFPL2","4.051","4.493","True"
"Eosinophil","","","GSE128027","RNASeq","","IDO1","-3.055","-4.493","True"
"Monocyte","","","GSE123573","RNASeq","","APOC1","-3.053","-4.492","True"
"Neutrophil","1h","","GSE70068","RNASeq","","GBP1","1.533","4.490","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","RASGEF1B","-4.236","-4.489","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","LXN","-1.579","-4.489","False"
"Mdc","","","GSE89442","RNASeq","","CSF3R","-4.831","-4.487","True"
"Mdc","","","GSE89442","RNASeq","","RASAL1","4.831","4.487","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","NRP1","4.234","4.486","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","RPH3A","-4.437","-4.486","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","CXCL8","1.855","4.486","True"
"Eosinophil","","","GSE128027","RNASeq","","MGAT3","3.050","4.485","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","SPRED1","2.814","4.485","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","PIM2","0.770","4.484","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","EHF","3.988","4.484","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","MT1A","-3.983","-4.484","False"
"Monocyte","","","GSE123573","RNASeq","","DCSTAMP","3.046","4.483","True"
"Monocyte","","","GSE123573","RNASeq","","DNASE2","-3.046","-4.481","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","ESPNL","3.984","4.480","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","SASH3","-1.679","-4.478","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","ESPNL","3.977","4.477","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","IRAG1","1.319","4.477","True"
"Mdc","","","GSE89442","RNASeq","","FABP3","4.819","4.476","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","TNNI2","-1.677","-4.476","True"
"Monocyte","","","GSE123573","RNASeq","","SMAGP","3.040","4.474","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","VCAN","-1.574","-4.473","False"
"Neutrophil","1h","","GSE70068","RNASeq","","RPL36A","1.527","4.472","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","TNFRSF11A","4.032","4.472","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MOB3B","3.976","4.471","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","RXFP1","3.971","4.471","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","SETBP1","-1.848","-4.469","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","C1QC","-0.902","-4.469","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SLC5A10","-4.217","-4.469","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","FLT3","-2.016","-4.469","True"
"Eosinophil","","","GSE128027","RNASeq","","GSTP1","3.039","4.468","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","FCGR2B","2.803","4.468","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","FRAT2","-1.847","-4.468","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CD72","-1.571","-4.467","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","RNF44","-1.846","-4.465","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SLC1A3","4.213","4.465","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","AQP3","4.415","4.464","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","RAB29","2.013","4.463","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","ETS2","2.013","4.463","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","MOB3B","0.766","4.462","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PPP1R15B","1.672","4.462","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","SPNS3","-2.013","-4.462","True"
"Monocyte","","","GSE123573","RNASeq","","TGFA","3.032","4.462","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","RRM2","4.412","4.461","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","GNPDA1","-1.844","-4.460","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","TNS1","4.022","4.460","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","S100A11","1.844","4.460","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","CDK5R1","-1.671","-4.458","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","KANK1","4.018","4.456","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","THBS1","-5.162","-4.456","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","APOBEC3B","-1.313","-4.456","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","CD274","4.205","4.456","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CD40","1.568","4.456","False"
"Monocyte","","","GSE123573","RNASeq","","SCARF1","3.028","4.455","True"
"Eosinophil","","","GSE128027","RNASeq","","GNA15","3.030","4.455","True"
"Neutrophil","1h","","GSE70068","RNASeq","","NFE2L3","1.521","4.455","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MAOB","4.203","4.454","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","GPNMB","2.009","4.453","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","RAB27B","0.764","4.451","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","CXCL10","4.403","4.451","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","STARD4","-0.764","-4.450","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","PLAU","2.791","4.449","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","BNIP3L","-0.763","-4.448","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","ATP13A3","4.010","4.448","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","ADA","-1.839","-4.447","True"
"Monocyte","","","GSE123573","RNASeq","","UPP1","3.022","4.447","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","MOB3B","2.790","4.447","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","RAB3IL1","-0.897","-4.446","True"
"Eosinophil","","","GSE128027","RNASeq","","IER3","3.024","4.446","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","FCRLB","1.310","4.446","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","XAF1","-1.564","-4.445","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","GJB2","-1.564","-4.445","False"
"Neutrophil","1h","","GSE70068","RNASeq","","ENC1","-1.517","-4.444","True"
"Neutrophil","1h","","GSE70068","RNASeq","","ZNF276","1.517","4.443","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","PROS1","2.786","4.441","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","CXCR4","-2.785","-4.439","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","F5","-4.189","-4.439","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","DYSF","-2.785","-4.439","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","CCL22","4.187","4.437","False"
"Mdc","","","GSE89442","RNASeq","","CD163","-4.777","-4.437","True"
"Mdc","","","GSE89442","RNASeq","","CD300E","-4.777","-4.436","True"
"Monocyte","","","GSE123573","RNASeq","","TNFSF14","3.015","4.436","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","IL18","-0.761","-4.434","True"
"Eosinophil","","","GSE128027","RNASeq","","SMPD3","-3.015","-4.433","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","LINC00528","-5.134","-4.432","False"
"Mdc","","","GSE89442","RNASeq","","DDIT4","-4.771","-4.431","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","CRH","4.181","4.430","False"
"Monocyte","","","GSE123573","RNASeq","","NDRG2","3.011","4.430","True"
"Mdc","","","GSE89442","RNASeq","","NR4A2","-4.769","-4.430","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","EDN2","-3.994","-4.429","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","PLCD1","-0.760","-4.429","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","ADO","1.305","4.428","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","TUBA4A","0.698","4.427","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","PLAAT4","-5.127","-4.426","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","PGAP1","1.830","4.426","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","KDELR2","-0.892","-4.424","True"
"Neutrophil","1h","","GSE70068","RNASeq","","TNNI2","-1.510","-4.423","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","RAB37","-5.122","-4.422","False"
"Monocyte","","","GSE123573","RNASeq","","MYO1B","3.005","4.422","True"
"Eosinophil","","","GSE128027","RNASeq","","TPSAB1","3.005","4.419","True"
"Mdc","","","GSE89442","RNASeq","","IL3RA","4.756","4.417","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","FOLR3","-1.656","-4.417","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","GPR82","1.655","4.417","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","TNFSF10","1.992","4.416","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","ZBTB18","-1.655","-4.416","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","SAC3D1","1.301","4.416","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","RNASE4","-1.553","-4.416","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","CCL18","3.922","4.415","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ERVFRD-1","-0.758","-4.415","True"
"Mdc","","","GSE89442","RNASeq","","IER3","4.752","4.413","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","AOAH","-1.300","-4.413","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","CH25H","2.769","4.413","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","FUCA1","-0.890","-4.412","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","ENPP2","3.923","4.412","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","PLA2G4A","0.757","4.412","True"
"Eosinophil","","","GSE128027","RNASeq","","PFKFB4","-3.000","-4.411","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","CALHM6","-5.110","-4.411","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","ARHGAP18","5.107","4.409","False"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ZNF345","-0.695","-4.409","True"
"Neutrophil","1h","","GSE70068","RNASeq","","SLC15A4","-1.505","-4.409","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","STAT1","-1.551","-4.409","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","NACC2","-3.921","-4.409","False"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","ANKRD35","-3.975","-4.408","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","TRPC6","3.915","4.407","False"
"Monocyte","","","GSE123573","RNASeq","","ARL4C","-2.994","-4.406","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","TYMP","1.821","4.405","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","PTER","0.889","4.405","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","KIFBP","5.100","4.403","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SDC2","4.355","4.403","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","NUP50","-1.650","-4.402","True"
