"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","VGLL1","3.326","6.234","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","SNORA71A","-2.736","-6.232","False"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SERPINB9","3.426","6.227","True"
"Pbmc","","","GSE78276","RNASeq","","GADD45G","1.174","6.226","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CNMD","-2.750","-6.225","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","RGS4","3.320","6.223","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","MATN3","2.555","6.222","False"
"Pbmc","","","GSE78276","RNASeq","","LPL","1.173","6.221","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","RERG","4.823","6.220","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","ELOVL2","2.747","6.218","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","COL3A1","4.811","6.204","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","SAMHD1","-2.741","-6.204","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","DKK1","3.412","6.201","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MEIS2","1.901","6.198","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","SEMA3D","3.305","6.194","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","PLCE1","1.899","6.191","True"
"Embryonic Stem Cell H1","30h","","GSE99202","RNASeq","","EOMES","3.110","6.188","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","CRYAB","1.179","6.186","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ZEB2","1.896","6.181","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ENPEP","4.792","6.180","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","PCDH17","-2.537","-6.178","False"
"Embryonic Stem Cell H1","30h","","GSE99202","RNASeq","","RPL26","3.104","6.174","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ADAMTS18","3.293","6.173","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","ST8SIA4","2.727","6.172","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","RGS5","4.782","6.167","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ACP3","4.782","6.167","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SERPINB9","3.379","6.161","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","LRIG3","3.379","6.160","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","ACTN3","-1.174","-6.158","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","A2M","2.527","6.155","False"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","UPK1B","3.681","6.154","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","FGF18","-2.525","-6.149","False"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","TBX22","2.121","6.147","False"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","MAP1LC3C","-1.171","-6.143","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","CD36","2.523","6.143","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","TNMD","-2.522","-6.142","False"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","OTX2","2.979","6.142","True"
"Pbmc","","","GSE78276","RNASeq","","MYO3B","-1.158","-6.142","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","KLF8","3.672","6.139","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CCL2","2.712","6.138","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","PRSS12","3.274","6.138","True"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","MT1M","2.115","6.130","False"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","SERPINB9","2.708","6.129","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ROR2","3.150","6.128","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","TNN","-2.516","-6.126","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","SOX5","1.878","6.123","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","LCP1","4.745","6.120","True"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","ACTA1","-2.111","-6.119","False"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","EPHA4","2.703","6.118","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CST2","3.047","6.118","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","LRRC7","-2.512","-6.117","False"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","RHOBTB3","2.964","6.111","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","ATP12A","3.043","6.110","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","PLXNA2","3.260","6.110","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TMEM88","4.735","6.107","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","CHST9","2.507","6.106","False"
"H9 Hesc","48h","50ng/mL","GSE76586","RNASeq","","GADD45G","-3.103","-6.099","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","APCDD1","-1.161","-6.091","False"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","FAM20A","3.248","6.089","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","MT1G","-2.952","-6.087","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TBX20","4.719","6.085","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","FAM20A","3.127","6.084","True"
"Embryonic Stem Cell H1","30h","","GSE99202","RNASeq","","SPATA16","3.058","6.084","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","KCNQ5","2.498","6.084","False"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MANEA","3.333","6.077","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","VMP1","1.158","6.075","False"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","NOX4","1.157","6.073","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","SCRG1","2.489","6.061","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","EPAS1","4.696","6.056","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","FN1","1.857","6.056","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","CCKBR","3.332","6.055","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ETV5","-1.857","-6.054","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","SAMHD1","-3.010","-6.044","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TBX3","3.224","6.043","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ROR2","3.323","6.039","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","MGAT4C","-2.479","-6.038","False"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","EPSTI1","3.309","6.032","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","GREB1L","4.674","6.028","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TEK","4.672","6.025","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","HEY1","3.214","6.024","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","LRIG3","3.314","6.023","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","FLRT3","2.999","6.021","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","GPR151","3.301","6.019","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","SNORA65","-2.641","-6.017","False"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","TNC","3.311","6.017","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MGST2","3.598","6.016","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PMEL","-3.598","-6.015","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CPED1","4.663","6.013","True"
"H9 Hesc","48h","50ng/mL","GSE76586","RNASeq","","FGF8","3.058","6.012","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","MGAT4C","1.146","6.012","False"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CLC","-3.206","-6.010","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ROR2","3.295","6.008","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MYOF","3.204","6.006","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","FSHR","3.203","6.004","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","PROS1","2.988","6.000","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","FREM1","3.201","6.000","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","CXCL12","-2.908","-5.996","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","OSMR","-1.839","-5.995","True"
"Embryonic Stem Cell H1","30h","","GSE99202","RNASeq","","NODAL","3.013","5.994","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","SOX17","2.647","5.992","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","GPRC5B","1.142","5.990","False"
"Pbmc","","","GSE78276","RNASeq","","PRDM1","-1.130","-5.990","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","SVEP1","4.640","5.983","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SAMD3","3.290","5.980","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","HHEX","2.900","5.979","True"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","ACTG2","-2.063","-5.978","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TNFRSF19","1.830","5.968","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","FLRT3","2.635","5.963","True"
"Pbmc","","","GSE78276","RNASeq","","AIM2","-1.123","-5.953","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","PTGIS","-1.134","-5.952","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","LHFPL6","4.615","5.952","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","CCDC68","1.134","5.951","False"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MUC15","3.173","5.948","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","ADM","-1.132","-5.941","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","ZNF385D","2.439","5.941","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","IFITM10","2.439","5.940","False"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","CNMD","-2.880","-5.939","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ITGB6","3.168","5.939","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","EHHADH","3.255","5.935","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MYCT1","3.252","5.930","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","IGFBP7","4.597","5.929","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","RHOBTB3","3.262","5.929","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","FRZB","-2.433","-5.926","False"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PEG10","3.542","5.922","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","EPSTI1","2.872","5.922","True"
"Pbmc","","","GSE78276","RNASeq","","ARHGAP31","1.117","5.922","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","CLC","-2.599","-5.921","False"
"Embryonic Stem Cell H1","30h","","GSE99202","RNASeq","","HAS2","2.976","5.920","True"
"Pbmc","","","GSE78276","RNASeq","","SMAD7","1.117","5.920","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CDH9","1.815","5.919","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","MIXL1","2.870","5.918","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","HAPLN1","4.588","5.916","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","GRIA4","-3.156","-5.915","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TMEM88","3.155","5.913","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","MT1A","-2.864","-5.906","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","BCL11B","1.125","5.904","False"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","EXTL1","2.424","5.904","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","PRRX1","4.575","5.900","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","CCL2","3.032","5.899","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CAPN6","1.806","5.888","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","HHEX","3.517","5.880","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PLSCR4","3.225","5.880","True"
"Pbmc","","","GSE78276","RNASeq","","GZMA","-1.109","-5.879","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","MANEA","2.597","5.878","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","BOC","3.135","5.877","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","ABHD12B","-2.593","-5.876","False"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PLPP4","3.514","5.875","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ROR2","3.510","5.868","True"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","COL12A1","-2.024","-5.867","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ZFPM2","4.549","5.866","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","ODC1","2.588","5.866","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","LRAT","-4.545","-5.861","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","FRZB","3.012","5.859","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","TRIM22","-3.011","-5.859","True"
"Pbmc","","","GSE78276","RNASeq","","IL4I1","1.104","5.850","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","TRIML2","-3.496","-5.845","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CLSTN2","4.531","5.843","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","FOXB1","2.565","5.843","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","PRTG","1.792","5.843","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","LEFTY2","3.202","5.839","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","PLCE1","2.907","5.837","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","RIPOR2","-1.789","-5.834","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ARHGAP24","3.112","5.833","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","KCNF1","2.829","5.832","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SAMD3","3.487","5.829","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","ATF5","2.572","5.829","False"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","ERP27","1.111","5.827","False"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","DIO3","3.206","5.826","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","KCND2","-1.786","-5.822","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","RHOBTB3","3.105","5.821","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","IGFBP3","4.509","5.815","True"
"Pbmc","","","GSE78276","RNASeq","","AHNAK","1.097","5.815","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","TDRD7","2.818","5.811","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MFAP5","4.505","5.810","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PLCE1","3.196","5.808","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","GNA14","-4.503","-5.807","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MANEA","3.194","5.805","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","ANOS1","-2.383","-5.803","False"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CPE","2.561","5.797","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","C5","3.466","5.795","True"
"Pbmc","","","GSE78276","RNASeq","","LGALS3","1.093","5.794","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ANKRD1","3.188","5.794","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","NRP1","4.492","5.793","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","GCNT4","-2.379","-5.793","False"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","SEMA3C","1.103","5.789","False"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","TRIB3","-2.807","-5.788","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ACTC1","4.486","5.785","True"
"Pbmc","","","GSE78276","RNASeq","","PDCD1","1.091","5.783","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","MIXL1","2.538","5.782","False"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","EHHADH","3.181","5.782","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","USP44","-4.482","-5.779","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","PLA2G3","-2.550","-5.779","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MME","-1.772","-5.779","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","CDH10","-1.101","-5.778","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","BAMBI","1.772","5.778","True"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","PDP1","-1.993","-5.777","False"
"Pbmc","","","GSE78276","RNASeq","","MIRLET7D","1.089","5.775","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","VCAM1","-2.371","-5.774","False"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","DKK1","3.166","5.773","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","CSPG4","2.370","5.772","False"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MAPK10","1.770","5.771","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TNIK","-1.770","-5.771","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SERPINE2","2.966","5.771","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","FST","2.545","5.768","False"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MANEA","3.448","5.764","True"
"H1 Hesc","48h","50ng/mL","GSE41009","RNASeq","","CDKN1A","-2.541","-5.757","False"
"Embryonic Stem","1d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","SCG3","1.985","5.753","False"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","PLOD2","2.787","5.745","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","POSTN","4.455","5.745","True"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SOX17","3.151","5.744","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TNC","4.452","5.741","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CYP26A1","2.859","5.740","True"
"Embryonic Stem","5d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","CCL2","2.857","5.737","True"
"Ipsc3.6","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","CPE","2.944","5.727","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","CTSC","1.091","5.726","False"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","FAM184A","3.139","5.724","True"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","TNC","3.053","5.724","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","NOG","1.091","5.722","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MUC15","4.437","5.722","True"
"Hes-H9","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","NR2F2","1.754","5.719","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","IGFBP5","2.774","5.719","True"
"Embryonic Stem Cell H1","24h","","GSE99202","RNASeq","","PLBD1","2.509","5.716","False"
"Ipsc3.12","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","CLVS2","3.135","5.715","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","STC1","2.524","5.712","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ARHGAP24","3.143","5.712","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","MYL7","3.143","5.711","True"
"Induced Mesenchymal Stromal","","100ng/mL","GSE62783","MicroArray","HG-U133_Plus_2","NKX3-2","1.088","5.711","False"
"Hips-Huvhips4F3","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","MFAP5","3.046","5.710","True"
"Hesc Line H1","","","GSE21715","MicroArray","GPL10399","KCNK12","2.769","5.709","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","ARHGAP24","3.414","5.708","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","ADAMTS18","4.421","5.701","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","SLC5A9","3.136","5.699","True"
"Induced Chondrocyte","","","GSE69459","MicroArray","HuGene-1_0-st-v1","STEAP1B","2.340","5.699","False"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","CCDC3","4.418","5.698","True"
"Pbmc","","","GSE78276","RNASeq","","FOXP3","1.075","5.697","True"
"Embryonic Stem","3d","100ng/mL","GSE29421","MicroArray","HuEx-1_0-st-v2","P3H2","2.516","5.696","True"
"Hips-Huvhips4F1","5d","100ng/mL","GSE39210","MicroArray","HuGene-1_0-st-v1","HPGD","4.416","5.695","True"
"Ipsc3.5","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","CLVS2","3.133","5.694","True"
"H9","3d","","GSE25557","MicroArray","HuGene-1_0-st-v1","PCDH18","-3.406","-5.694","True"
