"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","GPI","-0.406","-4.934","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CD48","-0.405","-4.934","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","RRAD","1.506","4.933","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","RGS2","2.649","4.933","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","CD14","-1.505","-4.932","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","OGN","2.059","4.931","False"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SNF8","0.356","4.930","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ZNF791","0.442","4.929","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","GFPT2","2.647","4.928","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","B4GALT6","-1.743","-4.927","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","TGFB1","3.520","4.927","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","EXO1","-3.898","-4.926","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","PLXDC2","2.645","4.924","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PTP4A3","-0.453","-4.921","False"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","TP53TG1","-0.413","-4.921","False"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","FANCI","-3.891","-4.917","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","IL11","2.053","4.917","False"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","YPEL5","1.316","4.916","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","ZBTB49","-0.388","-4.914","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","A4GALT","1.315","4.912","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","DDIT4L","2.637","4.910","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","DUSP4","2.737","4.909","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","ASF1B","-3.506","-4.908","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","JAG1","1.498","4.907","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","LINC00638","0.412","4.907","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","RNF103","0.441","4.907","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","FHL1","2.526","4.907","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","PLEKHH3","0.440","4.906","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","POLD4","0.362","4.906","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","MELK","-3.505","-4.906","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","DLGAP5","-2.049","-4.905","False"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","TXNDC5","-0.451","-4.905","False"
"B","14d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CLDN15","-0.505","-4.905","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","CCL2","-2.048","-4.903","False"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","TIMP2","3.118","4.901","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BLOC1S1","-0.418","-4.901","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","TMC7","1.312","4.900","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SPINT2","0.402","4.900","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SPSB1","0.418","4.900","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","S100P","-2.522","-4.900","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ST3GAL6","-0.439","-4.898","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","CCN2","1.495","4.898","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","CITED2","-0.420","-4.895","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","AFAP1L2","1.494","4.894","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","CAMK2N1","-2.804","-4.894","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","PPP1R16B","0.439","4.893","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","IL6","1.731","4.893","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","ENO2","2.727","4.891","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","ARHGEF19","2.624","4.890","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","OAZ2","-0.360","-4.890","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC16A3","0.401","4.890","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","ZNF367","-3.493","-4.889","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","AURKA","-3.869","-4.889","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","ESR2","0.417","4.889","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","FAM214A","0.353","4.888","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","CRLF1","2.623","4.888","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","LY6D","-0.386","-4.887","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DLAT","-0.401","-4.887","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","KIF23","-3.491","-4.887","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","ANXA6","3.109","4.886","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","ERP27","-3.108","-4.884","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","SEMA3C","1.490","4.882","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","SLC19A2","2.722","4.882","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","RGS1","-2.039","-4.882","False"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","SOX21","-0.419","-4.882","False"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","ADM","-0.419","-4.881","False"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","IFIT2","-0.402","-4.879","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","MYC","0.385","4.879","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","FOSB","-2.330","-4.878","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PPP1R16B","0.437","4.877","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","HSD17B6","-2.329","-4.877","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","CENPF","-3.484","-4.877","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","SOX2","-1.305","-4.877","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","MCM2","-3.483","-4.876","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","NDRG1","1.488","4.876","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","KIFC1","-3.483","-4.876","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","PIK3IP1","3.482","4.875","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CYB561A3","-0.438","-4.874","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","TSPAN1","-3.101","-4.874","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","FILIP1L","-2.718","-4.874","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","SNAI2","2.793","4.873","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","CSTL1","0.385","4.868","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","AXIN2","-1.722","-4.867","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","DIO2","-2.789","-4.867","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","LILRB2","-2.033","-4.867","False"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","LBH","1.464","4.864","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","COL7A1","2.712","4.864","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","CDCA8","-3.474","-4.863","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","SMOC1","-1.516","-4.862","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","REPS2","2.609","4.861","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","HOXB2","0.400","4.861","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","NCEH1","-2.321","-4.860","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","PTGS2","-2.608","-4.860","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","FST","1.515","4.859","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","BHLHE40","1.301","4.859","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","CCL2","-2.606","-4.856","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","KIF11","-2.499","-4.856","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","NEIL3","-3.469","-4.855","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","IL11","2.497","4.852","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CD44","0.435","4.851","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","SNORA71B","0.394","4.851","False"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","FAM111B","-1.460","-4.850","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","RBM3","0.416","4.849","False"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RPS13","-0.357","-4.847","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","NABP1","-2.702","-4.846","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","SPSB1","1.479","4.845","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","ASF1B","-2.494","-4.845","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","MFAP2","2.494","4.844","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","NDRG1","2.313","4.844","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","VAMP8","-2.023","-4.844","False"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","ENG","3.460","4.843","True"
"B","1h","2.5ng/mL","GSE120367","MicroArray","GPL10558","ANXA2P2","-0.244","-4.843","False"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","CLDN5","-2.022","-4.843","False"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","PTTG1","-2.493","-4.843","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","EREG","-0.393","-4.842","False"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","C6orf223","1.458","4.842","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","EXTL1","2.022","4.841","False"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","BMF","3.831","4.841","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","INHBB","-2.021","-4.840","False"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","MKI67","-2.491","-4.839","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","SNORD89","-0.393","-4.838","False"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","HSD17B14","3.828","4.837","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","PLK2","-2.310","-4.837","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","SRPX","3.078","4.837","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","SCARNA9","0.406","4.837","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","SNAI2","1.476","4.836","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","RAD54L","-3.455","-4.836","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","VSIR","0.434","4.835","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","HJURP","-2.489","-4.834","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","APLN","-2.018","-4.833","False"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","CEP55","-2.308","-4.833","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","ZWINT","-2.595","-4.832","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","FOXA2","-2.487","-4.832","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","MCM10","-3.823","-4.831","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","GFPT2","0.415","4.829","False"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLAMF7","-0.396","-4.828","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","FAM83D","-3.449","-4.828","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","LXN","-2.691","-4.826","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","CLEC2B","2.691","4.826","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","ENPP5","2.589","4.825","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","FGF2","-2.304","-4.825","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","PLA2G7","-2.015","-4.825","False"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","MT1F","2.304","4.824","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","NDC1","-0.397","-4.824","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","SNORA74A","-0.405","-4.823","False"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","ENPP1","3.068","4.822","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","MT1X","1.452","4.822","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CCND2","-0.411","-4.822","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","GREM1","-2.302","-4.820","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","RASGRP2","-0.433","-4.820","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","NMB","2.587","4.817","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","TOX2","0.355","4.816","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CPOX","-0.348","-4.815","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","TROAP","-2.478","-4.814","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","PLAU","2.478","4.814","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","LEMD1","1.449","4.814","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","MIR22HG","0.391","4.812","False"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","PSAT1","-2.297","-4.810","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","BIRC3","-0.396","-4.810","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","RRM2","-2.297","-4.810","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","CHI3L2","2.681","4.809","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","BAAT","-2.756","-4.808","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","STEAP3","2.296","4.808","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","CENPF","-2.474","-4.805","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","CPE","2.295","4.805","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","PDGFB","3.433","4.805","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","PLPP4","2.581","4.805","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BIRC3","-0.354","-4.803","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","HLA-DQB1","-0.431","-4.803","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","POLD4","0.442","4.802","False"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","IFITM1","1.446","4.802","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","FOS","-1.466","-4.801","True"
"B","14d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAAT4","0.494","4.801","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","MMP14","1.285","4.801","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","IGFBP4","3.054","4.800","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","CMTM3","1.285","4.800","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","BST2","1.698","4.800","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","PALD1","0.430","4.794","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RPS8","0.346","4.793","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","VEGFA","2.288","4.792","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","MCM5","-3.422","-4.789","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","FGF19","1.282","4.788","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","BSPRY","-3.047","-4.788","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","CSF1R","-1.999","-4.787","False"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","TBC1D8","2.571","4.786","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC41A1","-0.346","-4.786","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","AOX1","2.570","4.785","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","CTSK","2.570","4.784","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","ADM","2.284","4.782","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","DDIT4","2.568","4.782","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CKS1B","-0.429","-4.781","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","TIE1","3.042","4.781","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","GADD45B","0.394","4.781","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","TUBA1B","-3.415","-4.780","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","FST","1.459","4.779","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","WNT5B","-1.490","-4.778","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","GAS6","2.460","4.778","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","KCNE4","2.738","4.778","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","MND1","-3.778","-4.774","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","MELK","-3.778","-4.774","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","GID4","-0.377","-4.774","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","RAB19","-0.410","-4.773","False"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","HAUS2","0.407","4.773","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","AURKB","-0.391","-4.772","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","PEG10","-3.776","-4.771","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","INHBB","-3.776","-4.771","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SUV39H1","-0.391","-4.771","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","IGFBP2","-2.560","-4.770","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","GFPT2","2.659","4.769","True"
"B","14d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ABLIM1","0.491","4.766","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","MAP3K8","-1.989","-4.763","False"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DLGAP5","-0.438","-4.763","False"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","PMAIP1","2.655","4.762","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","TNFAIP6","2.555","4.762","True"
"B","1h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BHLHE40","0.240","4.762","False"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","MT1F","2.556","4.760","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DDIAS","-0.390","-4.759","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","IFI27","-0.406","-4.759","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","GCNA","2.653","4.759","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","RRM2","-2.551","-4.755","True"
"B","14d","2.5ng/mL","GSE120367","MicroArray","GPL10558","LCP1","-0.490","-4.754","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","HS3ST3A1","1.985","4.752","False"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","RAD54L","-3.761","-4.752","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","HBD","0.386","4.751","False"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","RARRES1","-1.984","-4.750","False"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","GPR132","1.429","4.748","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","BTBD11","2.548","4.748","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","KRT19","-3.021","-4.748","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","PDGFA","3.021","4.748","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","DEPDC1","-3.757","-4.747","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","SLC16A13","-0.407","-4.747","False"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","ADGRL2","1.480","4.746","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CTSA","0.426","4.745","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","FBXO43","0.399","4.745","False"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","MFGE8","2.442","4.744","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","GINS1","-3.755","-4.744","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","NFKBIZ","2.719","4.744","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","C15orf48","1.479","4.743","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","TRIP13","-3.388","-4.743","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","KIF4A","-2.441","-4.743","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CEP55","-0.425","-4.741","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","UBE2C","-3.387","-4.741","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","OLFM2","2.440","4.740","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","SLC38A4","2.543","4.739","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","ROR1","-2.545","-4.739","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","ADCK2","0.342","4.737","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BTLA","-0.342","-4.736","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","ITGB3","1.426","4.736","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","CDA","-2.713","-4.734","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","GPR157","1.425","4.733","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BCAS4","0.349","4.732","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","SNTB1","-0.425","-4.732","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ADRB2","0.435","4.731","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","CPA4","-2.539","-4.731","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","CDC6","-3.744","-4.730","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","ARID5B","1.475","4.730","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CD22","-0.425","-4.729","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","KYNU","-0.425","-4.729","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","RAB31","0.424","4.728","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","AMIGO2","-2.258","-4.727","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","CDCA2","-3.376","-4.726","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","SCG5","2.708","4.726","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","PLA2G4A","-1.442","-4.725","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","EPN3","-1.442","-4.725","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","RBM3","0.397","4.724","False"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","MEIS1","1.473","4.724","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","RORA","2.634","4.724","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","TP63","1.264","4.723","True"
"H358 Lung","72h","285U/mL","GSE125365","RNASeq","","FGF19","3.374","4.722","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","KLHL6","0.403","4.722","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","ULK1","1.264","4.722","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","TENT5A","0.387","4.721","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","BUB1","-2.429","-4.720","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","DLAT","-0.348","-4.719","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","AMPH","2.631","4.719","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","JCHAIN","0.348","4.718","True"
