"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","BCL2A1","1.388","4.969","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","MELTF","-1.526","-4.968","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","APOL1","1.523","4.960","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","LAP3","1.686","4.959","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","RGS1","-1.523","-4.959","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CMPK2","1.135","4.958","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","KLF12","-1.409","-4.956","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SAMHD1","1.067","4.954","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","EIF2AK2","1.062","4.953","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","SAMD9L","1.521","4.952","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","RASD1","-1.134","-4.952","True"
"T Cd4","3d","","GSE65621","RNASeq","","BNIP3L","1.170","4.952","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","MAP4K1","-1.407","-4.948","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","BTN3A3","1.132","4.945","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CCNA1","-1.518","-4.943","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","RTP4","1.064","4.942","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPINC1","-1.064","-4.941","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","CASP5","1.678","4.936","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","PSMB10","1.678","4.933","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","FABP4","-1.515","-4.933","True"
"T Cd4","3d","","GSE65621","RNASeq","","GBE1","1.165","4.929","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","APOL3","1.128","4.927","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CTSO","1.128","4.926","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","IFITM4P","1.054","4.916","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CXCL8","1.507","4.908","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","APOL1","1.669","4.908","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IL15","1.668","4.905","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","SSPN","1.665","4.897","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","MLKL","1.367","4.894","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","APOL1","1.053","4.888","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","MLKL","1.048","4.888","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","BST2","1.052","4.884","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","DANCR","-1.364","-4.884","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","KNG1","-1.052","-4.882","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","DDX60","1.983","4.872","False"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","USP6NL","1.385","4.870","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","SP140","1.385","4.870","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","OAS2","1.495","4.869","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","GRIN3A","1.495","4.868","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","ATP9A","-1.494","-4.865","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","P2RY14","1.494","4.864","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","DNA2","1.980","4.863","False"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","KDM7A","1.358","4.863","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","NUB1","1.041","4.857","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","ANXA2R","1.652","4.857","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","TAAR3P","1.041","4.856","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","GNG2","-1.380","-4.854","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","MATN3","1.045","4.854","True"
"T Cd4","3d","","GSE65621","RNASeq","","METRNL","1.146","4.850","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","TMEM140","1.648","4.847","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","MYOF","1.377","4.843","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","SECTM1","1.376","4.841","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","CYBB","1.374","4.833","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","PSMB9","1.484","4.831","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","NOD2","1.642","4.830","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","ACY3","1.105","4.827","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","OTOGL","1.105","4.826","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","H2BC3","1.964","4.824","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","PDZK1","-1.036","-4.812","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","PLA2G4A","1.368","4.810","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CLEC4D","1.476","4.805","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","LGMN","1.035","4.803","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","MS4A6A","1.475","4.803","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","BTN3A2","1.029","4.797","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","JUN","-1.953","-4.796","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","ONECUT1","-1.033","-4.796","True"
"T Cd4","3d","","GSE65621","RNASeq","","FADS1","1.132","4.791","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","THSD7A","1.027","4.790","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","LRRK2","1.627","4.786","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","FGA","1.024","4.777","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","PARP9","1.944","4.775","False"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","POLE2","1.943","4.773","False"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","CXCR1","-1.355","-4.767","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","C4BPB","1.021","4.762","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","DDX60","1.462","4.761","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","LAMP3","1.090","4.759","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CD300LB","-1.461","-4.756","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","SHCBP1","1.936","4.754","False"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","FYB1","1.326","4.749","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","PIGW","1.932","4.745","False"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","AFAP1L1","-1.457","-4.744","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","MCUB","1.324","4.742","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","SOD2","1.348","4.742","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","LGMN","1.323","4.738","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","ANOS1","1.455","4.737","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","SLC44A2","1.344","4.729","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","BLM","1.923","4.722","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TRIM22","1.017","4.720","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IRF7","1.604","4.717","True"
"T Cd4","3d","","GSE65621","RNASeq","","GALM","1.115","4.716","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","UGT2B10","-1.016","-4.716","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","THBS1","1.015","4.714","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","BATF2","1.013","4.704","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CARD16","1.077","4.703","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","RRS1","1.914","4.700","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SLC5A8","-1.075","-4.696","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","MT1E","1.007","4.696","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","IL12RB1","1.441","4.693","True"
"T Cd4","3d","","GSE65621","RNASeq","","RGS16","-1.109","-4.692","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","TNFSF10","1.310","4.691","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","APOL6","1.440","4.689","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","ABCA6","-1.439","-4.686","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","GIMAP7","1.437","4.680","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","MGAM","1.437","4.678","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","MCM8","1.904","4.676","False"
"T Cd4","3d","","GSE65621","RNASeq","","IL32","1.104","4.673","True"
"T Cd4","3d","","GSE65621","RNASeq","","MYO1G","1.104","4.673","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","HLA-G","1.304","4.671","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","MT1JP","1.001","4.670","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","HSD17B2","1.303","4.666","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CDH23","-1.432","-4.664","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","RRM2","1.897","4.659","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","IL18","-1.066","-4.656","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","ITIH3","-1.002","-4.654","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","HAPLN3","1.429","4.652","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","LEAP2","-1.002","-4.652","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","RNF213","1.298","4.647","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","APOL2","1.063","4.643","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","PXK","0.995","4.641","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","PARP14","1.319","4.638","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","IGF2BP3","1.318","4.637","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","ABCD2","-1.061","-4.635","True"
"T Cd4","3d","","GSE65621","RNASeq","","PTMS","1.095","4.631","True"
"T Cd4","3d","","GSE65621","RNASeq","","CTH","1.094","4.628","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","DNASE2B","-1.421","-4.627","True"
"T Cd4","3d","","GSE65621","RNASeq","","CCL17","-1.093","-4.627","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","HAVCR1","-0.996","-4.624","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","DDX58","0.995","4.620","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","PLAUR","1.290","4.618","True"
"T Cd4","3d","","GSE65621","RNASeq","","SCD","1.091","4.617","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","PDPN","1.289","4.617","True"
"T Cd4","3d","","GSE65621","RNASeq","","GLIPR2","1.091","4.615","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","STAT3","0.989","4.614","True"
"T Cd4","3d","","GSE65621","RNASeq","","PNMA2","1.090","4.613","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","XRN1","0.989","4.611","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","GPAM","-0.993","-4.611","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","IFI35","1.414","4.603","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","TMEM45B","-1.308","-4.600","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","IDO1","1.308","4.600","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","VCAN","-1.412","-4.598","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","COL14A1","-1.052","-4.595","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","ADAM19","-1.306","-4.593","True"
"T Cd4","3d","","GSE65621","RNASeq","","CDKN2D","1.085","4.592","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","SERPINB9P1","1.410","4.592","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","MCM4","1.869","4.590","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","HBEGF","-1.050","-4.588","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","H1-5","1.865","4.581","False"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","MCM6","1.865","4.580","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SULT1C4","-1.048","-4.579","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","GBP3","1.302","4.579","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CYP3A5","-0.986","-4.578","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","LY6E","0.986","4.578","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","UBD","1.861","4.572","False"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CASP1","1.404","4.571","True"
"T Cd4","3d","","GSE65621","RNASeq","","SH3D21","1.080","4.569","True"
"T Cd4","3d","","GSE65621","RNASeq","","SYTL3","1.080","4.568","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","CD38","1.299","4.568","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","TAP2","1.276","4.568","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","XAF1","0.979","4.567","True"
"T Cd4","3d","","GSE65621","RNASeq","","FAM43A","-1.079","-4.564","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","COLEC12","-1.400","-4.559","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","FAM111B","1.854","4.554","False"
"T Cd4","3d","","GSE65621","RNASeq","","CXCL10","1.076","4.552","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SLC15A3","1.042","4.550","True"
"T Cd4","3d","","GSE65621","RNASeq","","S100A6","1.074","4.545","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","TIPIN","1.849","4.541","False"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","IFI27","1.394","4.541","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","IFIH1","0.973","4.536","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CYP24A1","0.976","4.534","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","TLR2","1.266","4.532","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","NLRC5","1.541","4.531","True"
"T Cd4","3d","","GSE65621","RNASeq","","MYO1F","1.071","4.530","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","FRMD3","1.391","4.530","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPINA5","-0.975","-4.526","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","GIMAP7","1.286","4.523","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","IFIT2","1.035","4.521","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IFITM1","1.261","4.517","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","IFIT5","1.387","4.516","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","KNTC1","1.838","4.515","False"
"T Cd4","3d","","GSE65621","RNASeq","","KISS1R","1.067","4.514","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CFH","1.385","4.511","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","TEX15","-0.967","-4.509","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","TYMS","1.836","4.509","False"
"T Cd4","3d","","GSE65621","RNASeq","","SV2A","1.064","4.504","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CALHM6","1.383","4.502","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","CENPK","1.833","4.501","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TTPA","-0.969","-4.499","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","GRAMD2B","1.255","4.492","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","DDX58","1.277","4.492","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","XRCC2","1.825","4.484","False"
"T Cd4","3d","","GSE65621","RNASeq","","SLC2A3","1.059","4.479","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","WSB1","1.523","4.479","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","BRCA1","1.822","4.475","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","PGC","-0.964","-4.475","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","CYSLTR2","1.374","4.474","True"
"T Cd4","3d","","GSE65621","RNASeq","","IRF8","1.057","4.472","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TLR3","0.962","4.467","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","NEXN","-1.022","-4.466","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","PLOD2","1.247","4.466","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","BATF2","0.956","4.460","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","KCNT2","1.019","4.452","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","LGALS3BP","1.513","4.448","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","NDRG1","-0.957","-4.445","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","LGALS3BP","1.017","4.443","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TTR","-0.957","-4.442","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","GRAMD2A","0.952","4.441","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","RELN","1.808","4.440","False"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","CLGN","-1.509","-4.436","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","EGR1","-0.951","-4.436","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IL10RA","1.508","4.434","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","GEN1","1.805","4.433","False"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","NOG","-1.238","-4.431","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","ERP27","-1.014","-4.430","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","HERC5","1.259","4.429","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","PARP9","1.359","4.425","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","XAF1","1.257","4.422","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","CALHM6","1.235","4.422","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","PON2","-1.257","-4.422","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","RFTN2","-1.012","-4.422","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","CIP2A","1.800","4.422","False"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","ANKRD1","-0.948","-4.422","True"
"T Cd4","3d","","GSE65621","RNASeq","","OLMALINC","1.045","4.422","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IRF8","1.503","4.420","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CREB5","-0.947","-4.418","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","BTG2","-1.796","-4.411","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","NLRC5","0.950","4.410","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","NUPR1","1.252","4.405","True"
"T Cd4","3d","","GSE65621","RNASeq","","SSTR3","1.041","4.404","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CFH","1.007","4.397","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","MT1X","0.942","4.395","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","RRAD","1.227","4.393","True"
"T Cd4","3d","","GSE65621","RNASeq","","PLD6","-1.038","-4.392","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CCDC141","-1.006","-4.392","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","FEN1","1.788","4.391","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","FMO5","-0.946","-4.390","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","CTPS1","-1.248","-4.390","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","MVP","0.945","4.390","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CMPK2","0.945","4.389","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","ZWINT","1.786","4.388","False"
"T Cd4","3d","","GSE65621","RNASeq","","ABTB2","-1.036","-4.386","True"
"Primiary Epidermal Keratinocyte","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","IL12A","1.224","4.384","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","SCARB2","1.246","4.382","True"
"T Cd4","3d","","GSE65621","RNASeq","","TNFSF11","-1.034","-4.376","True"
"Cd14+ Monocyte With Mcsf","","","GSE44955","MicroArray","HuGene-1_0-st-v1","TRPV4","1.343","4.374","True"
"Thp1","18h","100ng/mL","GSE143228","MicroArray","HG-U133_Plus_2","CASZ1","1.487","4.374","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","ICAM1","0.938","4.372","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CSF1","0.942","4.371","True"
"T Cd4","3d","","GSE65621","RNASeq","","CD300A","1.033","4.371","True"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","UBE2L6","1.242","4.370","True"
"Huh7.5","72h","","GSE89610","MicroArray","HuGene-1_0-st-v1","TRIP13","1.779","4.369","False"
"Monocyte Derived Immature Dcs","","","GSE44732","MicroArray","HuGene-1_0-st-v1","BRIP1","1.242","4.367","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SNCAIP","1.000","4.367","True"
