"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Gmcsf","12h","","GSE46903","MicroArray","GPL6947","MMP12","2.748","10.053","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","F13A1","1.927","10.052","False"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","CCL7","-6.526","-10.050","False"
"T Cd4","1h","","GSE17974","MicroArray","HG-U133_Plus_2","SF1","1.805","10.048","True"
"Macrophage+Rosiglitazone","12h","","GSE16385","MicroArray","HG-U133_Plus_2","SLA","3.036","10.044","False"
"T Cd4","12h","","GSE17974","MicroArray","HG-U133_Plus_2","GBP5","-2.226","-10.037","False"
"Nhbe","","100ng/m","E-MTAB-2091","MicroArray","HG-U133_Plus_2","TMEM71","3.481","10.036","True"
"T Cd4h","48h","","GSE32959","MicroArray","HG-U133_Plus_2","IL17F","-2.200","-10.033","False"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CCL13","4.324","10.032","False"
"Macrophage.Cxcr4-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","SLC16A10","-4.139","-10.030","False"
"T Cd4","12h","","GSE17974","MicroArray","HG-U133_Plus_2","TSPAN13","2.223","10.026","False"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","RAMP1","6.509","10.025","False"
"Peripheral Blood- Isolated Cd14 Monocyte","","","GSE114181","MicroArray","HG-U133_Plus_2","MMP12","10.857","10.020","False"
"Cd14+ Monocyte","144h","","GSE96715","RNASeq","","CCL22","6.313","10.019","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","CCL3","1.920","10.015","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","PPP1R14A","3.965","10.011","False"
"Monocyte Derived Macrophage","","","GSE120086","RNASeq","","RAMP1","3.897","10.010","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","CD226","2.732","10.005","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","CXCL1","-3.706","-10.004","True"
"T Cd4h","12h","","GSE32959","MicroArray","HG-U133_Plus_2","ABCD3","2.202","10.000","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","S100A8","-1.915","-9.992","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CTSC","3.705","9.985","False"
"Macrophage+Rosiglitazone","12h","","GSE16385","MicroArray","HG-U133_Plus_2","ATP1B1","3.018","9.985","False"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","CD14","-4.918","-9.984","False"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","CD163","-3.131","-9.977","False"
"T Cd4","12h","","GSE17974","MicroArray","HG-U133_Plus_2","ABCD3","2.212","9.976","False"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CDK1","-4.573","-9.972","True"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","IL24","-4.912","-9.971","False"
"Cd25+ T","7d","","GSE24634","MicroArray","HG-U133A","CTH","-2.894","-9.964","False"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","WNT5A","4.292","9.958","False"
"Macrophage","12h","","GSE16385","MicroArray","HG-U133_Plus_2","IL12B","-2.909","-9.956","False"
"Primary Bronchial Epithelial","6h","","GSE78914","MicroArray","HG-U133_Plus_2","HPGD","2.793","9.949","True"
"Macrophage","48h","10ng/mL","GSE35434","MicroArray","GPL6947","FABP4","2.550","9.943","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","DNASE1L3","3.949","9.942","False"
"T Cd4","4h","","GSE17974","MicroArray","HG-U133_Plus_2","C9orf135","2.606","9.931","True"
"Primary Bronchial Epithelial","24h","","GSE78914","MicroArray","HG-U133_Plus_2","SPRR1B","-3.662","-9.928","False"
"Primary Monocyte","","","GSE86298","MicroArray","HuGene-1_0-st-v1","ALOX5","-4.706","-9.925","False"
"Primary Bronchial Epithelial","24h","","GSE78914","MicroArray","HG-U133_Plus_2","CH25H","3.660","9.921","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","HTRA1","-3.928","-9.918","False"
"Primary Bronchial Epithelial","24h","","GSE78914","MicroArray","HG-U133_Plus_2","BBOX1","-3.658","-9.918","False"
"Macrophage","6d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","SCG5","-5.820","-9.918","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","THBS1","-3.938","-9.915","False"
"T Cd4h","48h","","GSE32959","MicroArray","HG-U133_Plus_2","GAD1","2.173","9.912","False"
"Macrophage","3d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CCL26","4.698","9.911","True"
"Monocyte","6h","","GSE47538","MicroArray","GPL13497","MAF","5.245","9.909","False"
"Primary Bronchial Epithelial","24h","","GSE78914","MicroArray","HG-U133_Plus_2","HAS2","3.652","9.902","False"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","AKAP12","4.539","9.897","True"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","PALLD","4.265","9.896","False"
"Primary Monocyte","","","GSE86298","MicroArray","HuGene-1_0-st-v1","F13A1","4.689","9.889","False"
"Macrophage","","","GSE123603","RNASeq","","CD14","-3.290","-9.885","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","S100A8","-3.922","-9.873","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CTSC","2.429","9.864","True"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","CXCL5","-6.403","-9.861","False"
"T Cd4","72h","","GSE17974","MicroArray","HG-U133_Plus_2","DUSP6","2.660","9.861","False"
"Pnsc Neural Stem Cells+Ab42","3w","10nM","GSE108038","RNASeq","","SOCS1","1.976","9.860","True"
"Cd14+ Monocyte","72h","","GSE96715","RNASeq","","IL1R2","6.044","9.860","False"
"Fibroblast","2","","GSE56308","MicroArray","GPL6480","CCL26","-3.160","-9.860","True"
"Monocyte Derived Macrophage","","","GSE120086","RNASeq","","CTNNAL1","3.836","9.853","False"
"Chronic Lymphocytic Leukemia","","","GSE55288","MicroArray","GPL4133","KIF15","0.806","9.852","False"
"Cd25- T","7d","","GSE24634","MicroArray","HG-U133A","GPC4","-3.072","-9.852","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","PDZK1IP1","2.370","9.851","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","NCAPH","3.901","9.850","False"
"T Cd4","48h","","GSE17974","MicroArray","HG-U133_Plus_2","GATA3","2.220","9.848","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","SCG5","-2.846","-9.847","False"
"Chronic Lymphocytic Leukemia","","","GSE55288","MicroArray","GPL4133","XBP1","0.805","9.845","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","MT1F","-3.911","-9.844","False"
"Fibroblast","12","","GSE56308","MicroArray","GPL6480","CXCL1","-5.165","-9.842","True"
"T Cd4","72h","","GSE17974","MicroArray","HG-U133_Plus_2","ABHD6","2.655","9.840","False"
"Macrophage+Rosiglitazone","12h","","GSE16385","MicroArray","HG-U133_Plus_2","MS4A4A","2.974","9.839","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","VCAN","-3.907","-9.835","False"
"Primary Bronchial Epithelial","72h","","GSE78914","MicroArray","HG-U133_Plus_2","ALOX15","4.484","9.833","False"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CCL13","4.508","9.829","True"
"Fibroblast","2","","GSE56308","MicroArray","GPL6480","EGR2","-3.150","-9.828","True"
"Cultured Macrophage","","25ng/mL","GSE18686","MicroArray","GPL6947","CD1B","2.155","9.826","False"
"T Cd4h","72h","","GSE32959","MicroArray","HG-U133_Plus_2","DUSP6","2.489","9.821","False"
"Cultured Macrophage","","25ng/mL","GSE18686","MicroArray","GPL6947","RAMP1","2.153","9.820","False"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","WNT5B","4.896","9.820","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CD1C","4.895","9.817","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","RAB33A","1.882","9.816","False"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","CCL13","6.449","9.812","False"
"Primary Bronchial Epithelial","6h","","GSE78914","MicroArray","HG-U133_Plus_2","ALOX15","2.754","9.811","True"
"T Cd4h","48h","","GSE32959","MicroArray","HG-U133_Plus_2","RAB30","2.150","9.807","False"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CD14","-4.497","-9.805","True"
"Macrophage","6d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","RBM11","5.749","9.798","False"
"Fibroblast","2","","GSE56308","MicroArray","GPL6480","PLK2","-3.140","-9.797","True"
"Monocyte","","","GSE83957","MicroArray","GPL10558","SNAI3","1.172","9.786","False"
"Cd14+ Monocyte","72h","","GSE96715","RNASeq","","S100A9","-5.997","-9.783","False"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CXCL1","-4.216","-9.783","False"
"Macrophage","18h","","GSE36537","MicroArray","GPL6480","CTNNAL1","5.379","9.779","True"
"T Cd4","1h","","GSE17974","MicroArray","HG-U133_Plus_2","DACT1","1.756","9.772","True"
"Daudi","6h","","GSE4846","MicroArray","GPL2895","RPL37A","-4.391","-9.769","False"
"Primary Bronchial Epithelial","72h","","GSE78914","MicroArray","HG-U133_Plus_2","CA2","4.454","9.769","False"
"Macrophage+Rosiglitazone","12h","","GSE16385","MicroArray","HG-U133_Plus_2","ALOX5AP","-2.950","-9.762","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","PPBP","-3.864","-9.757","False"
"Cd25- T","10d","","GSE24634","MicroArray","HG-U133A","HCAR3","-3.405","-9.756","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","IGFL1","-2.345","-9.745","False"
"Cd25+ T","7d","","GSE24634","MicroArray","HG-U133A","IL17RB","2.830","9.744","False"
"Gmcsf","6h","","GSE46903","MicroArray","GPL6947","CCL7","-2.648","-9.743","False"
"Primary Bronchial Epithelial","72h","","GSE78914","MicroArray","HG-U133_Plus_2","CH25H","4.442","9.742","False"
"Daudi","6h","","GSE4846","MicroArray","GPL2895","HNRNPA1","4.377","9.739","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","EMP1","-2.815","-9.738","False"
"Chronic Lymphocytic Leukemia","","","GSE55288","MicroArray","GPL4133","SCN4A","0.796","9.733","False"
"T Cd4","48h","","GSE17974","MicroArray","HG-U133_Plus_2","IL17F","-2.194","-9.730","False"
"T Cd4","72h","","GSE17974","MicroArray","HG-U133_Plus_2","STAT1","-2.625","-9.729","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","FCER2","2.656","9.727","False"
"Pnsc Neural Stem","3w","10nM","GSE108038","RNASeq","","FIBIN","-1.777","-9.720","True"
"Macrophage","","","GSE5099","MicroArray","HG-U133A","PID1","-3.303","-9.717","True"
"T Cd4h","24h","","GSE32959","MicroArray","HG-U133_Plus_2","IFI6","-2.276","-9.716","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","F13A1","2.653","9.716","False"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","CXCL3","-4.786","-9.715","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","CYBB","-2.032","-9.715","False"
"Daudi","6h","","GSE4846","MicroArray","GPL2895","HNRNPC","4.365","9.712","False"
"Macrophage","3d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","P2RY12","4.602","9.708","True"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","RGS1","-2.962","-9.705","False"
"Monocyte-Derived Dendritic","","","E-MEXP-2000","MicroArray","HG-U133A","MMP9","-4.368","-9.705","True"
"Monocyte Derived Macrophage","","","GSE120084","RNASeq","","FCER2","4.146","9.702","True"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","PKIB","4.779","9.702","False"
"Hnec","","","GSE19182","MicroArray","HuGene-1_0-st-v1","DPP4","2.886","9.700","False"
"T Cd4h","72h","","GSE32959","MicroArray","HG-U133_Plus_2","ANXA3","-2.457","-9.696","False"
"T Cd4","72h","","GSE17974","MicroArray","HG-U133_Plus_2","MAOA","2.616","9.695","False"
"Cd14+ Monocyte","144h","","GSE96715","RNASeq","","VSIG4","-6.109","-9.695","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","MT1F","-3.591","-9.693","True"
"Cd25+ T","5d","","GSE24634","MicroArray","HG-U133A","CCL18","2.476","9.686","False"
"Macrophage","","","GSE123603","RNASeq","","CD1C","3.222","9.683","False"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","IL1B","-6.286","-9.681","False"
"Gmcsf","12h","","GSE46903","MicroArray","GPL6947","MT1G","-2.647","-9.681","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","FCER2","3.844","9.677","False"
"Primary Bronchial Epithelial","72h","","GSE78914","MicroArray","HG-U133_Plus_2","BBOX1","-4.410","-9.671","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","MT1A","-3.583","-9.670","True"
"Chronic Lymphocytic Leukemia","","","GSE55288","MicroArray","GPL4133","BCL6","0.790","9.666","False"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CXCL10","-4.166","-9.666","False"
"T Cd4h","72h","","GSE32959","MicroArray","HG-U133_Plus_2","VSIG10L","2.450","9.665","False"
"Daudi","6h","","GSE4846","MicroArray","GPL2895","RPS25","-4.344","-9.665","False"
"T Cd4","12h","","GSE17974","MicroArray","HG-U133_Plus_2","SMC4","2.143","9.664","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","CHCHD7","1.157","9.663","False"
"Cultured Macrophage","","25ng/mL","GSE18686","MicroArray","GPL6947","GADD45A","2.119","9.663","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","PTGS2","-8.270","-9.662","False"
"Fibroblast.Imr90","24h","","GSE47542","MicroArray","GPL6480","SYNPO2","2.652","9.654","False"
"Cd25+ T","5d","","GSE24634","MicroArray","HG-U133A","CCL8","-2.467","-9.652","False"
"Macrophage.Cxcr4-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","FCER2","3.983","9.651","False"
"Macrophage","","","GSE5099","MicroArray","HG-U133A","MAOA","3.280","9.649","True"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","PALLD","6.265","9.648","False"
"Gmcsf","72h","","GSE46903","MicroArray","GPL6947","CYP27A1","-2.423","-9.647","False"
"T Cd4h","72h","","GSE32959","MicroArray","HG-U133_Plus_2","STAT1","-2.444","-9.645","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","CYSLTR1","2.634","9.645","False"
"Normal B","","","GSE55288","MicroArray","GPL4133","QSOX1","0.843","9.642","False"
"Monocyte-Derived Dendritic","","","E-MEXP-2000","MicroArray","HG-U133A","IL1R2","4.338","9.637","True"
"Cd25- T","5d","","GSE24634","MicroArray","HG-U133A","FN1","3.214","9.636","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","TSPAN7","2.631","9.634","False"
"Monocyte Derived Macrophage","","","GSE120084","RNASeq","","RAMP1","4.115","9.628","True"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","S100A9","-3.020","-9.625","False"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CCL22","4.169","9.624","False"
"T Cd4h","72h","","GSE32959","MicroArray","HG-U133_Plus_2","EPSTI1","-2.438","-9.620","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","CARD9","1.152","9.619","False"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","OLFML2B","-3.016","-9.613","False"
"Primary Bronchial Epithelial","6h","","GSE78914","MicroArray","HG-U133_Plus_2","BCL2L15","2.698","9.613","True"
"Monocyte Derived Macrophage","","","GSE120084","RNASeq","","CD1B","4.107","9.610","True"
"Pnsc Neural Stem Cells+Ab42","3w","10nM","GSE108038","RNASeq","","GREM1","-1.926","-9.609","True"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","ALOX15","3.014","9.605","False"
"Monocyte","24h","","GSE47538","MicroArray","GPL13497","HTRA1","-5.532","-9.605","False"
"Macrophage","","","GSE5099","MicroArray","HG-U133A","FCER1A","3.264","9.601","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","SPINT2","3.562","9.600","False"
"Macrophage","3d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","IL17RB","4.550","9.599","True"
"Macrophage","12h","","GSE16385","MicroArray","HG-U133_Plus_2","ALOX5AP","-2.803","-9.595","False"
"Macrophage","","","GSE49240","MicroArray","GPL10558","CDH1","3.264","9.591","False"
"Fibroblast","12","","GSE56308","MicroArray","GPL6480","BATF3","-5.030","-9.585","True"
"Macrophage","48h","10ng/mL","GSE35434","MicroArray","GPL6947","ORM1","-2.458","-9.584","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","FABP4","1.836","9.579","False"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","CCL18","6.296","9.579","False"
"T Cd4h","48h","","GSE32959","MicroArray","HG-U133_Plus_2","MAOA","2.100","9.577","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","F13A1","2.766","9.570","False"
"Fibroblast","2","","GSE56308","MicroArray","GPL6480","EGR1","-3.065","-9.563","True"
"Macrophage","48h","10ng/mL","GSE35434","MicroArray","GPL6947","HTRA1","-2.453","-9.563","False"
"Cd25- T","10d","","GSE24634","MicroArray","HG-U133A","SERPING1","-3.337","-9.560","True"
"Gmcsf","12h","","GSE46903","MicroArray","GPL6947","MT1X","-2.613","-9.560","False"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","HOMER2","4.709","9.558","False"
"T Cd4","1h","","GSE17974","MicroArray","HG-U133_Plus_2","ID3","-1.717","-9.556","True"
"Macrophage.Cxcr4-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","CXCL1","-3.942","-9.553","False"
"Cd25- T","5d","","GSE24634","MicroArray","HG-U133A","GPNMB","3.186","9.552","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IFI44L","-3.782","-9.550","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","ABCA1","-2.759","-9.547","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","WFS1","1.143","9.545","False"
"Chronic Lymphocytic Leukemia","","","GSE55288","MicroArray","GPL4133","SOCS1","0.780","9.541","False"
"T Cd4h","24h","","GSE32959","MicroArray","HG-U133_Plus_2","OASL","-2.234","-9.537","False"
"Monocyte-Derived Dendritic","","","E-MEXP-2000","MicroArray","HG-U133A","RAB33A","4.292","9.536","True"
"Blood-Derived Macrophage","","","GSE132732","RNASeq","","FCER2","2.546","9.526","False"
"Primary Bronchial Epithelial","12h","","GSE78914","MicroArray","HG-U133_Plus_2","BCL2L15","3.171","9.521","False"
"Daudi","6h","","GSE4846","MicroArray","GPL2895","CSTB","4.276","9.513","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","FZD10","2.342","9.510","True"
"Monocyte","","","GSE83957","MicroArray","GPL10558","LIMA1","1.139","9.509","False"
"Macrophage.Cxcr4-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","OLR1","-3.921","-9.502","False"
"Macrophage.Cxcr4-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","CD163","-3.773","-9.498","False"
"Gmcsf","24h","","GSE46903","MicroArray","GPL6947","MCEMP1","-2.980","-9.498","False"
"Monocyte Derived Macrophage","","","GSE120086","RNASeq","","CLEC10A","3.696","9.492","False"
"Cultured Macrophage","","25ng/mL","GSE18686","MicroArray","GPL6947","CLEC10A","2.080","9.484","False"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","MAOA","2.895","9.483","False"
"Primary Bronchial Epithelial","24h","","GSE78914","MicroArray","HG-U133_Plus_2","SHISA2","-3.498","-9.483","False"
"Macrophage","","","GSE123603","RNASeq","","CISH","3.156","9.483","False"
"Gmcsf","6h","","GSE46903","MicroArray","GPL6947","CD14","-2.576","-9.479","False"
"Pnsc Neural Stem Cells+Ab42","3w","10nM","GSE108038","RNASeq","","IL13RA2","1.900","9.478","True"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","OLIG1","-4.669","-9.478","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CYP1B1","2.333","9.476","True"
"Cd25+ T","10d","","GSE24634","MicroArray","HG-U133A","FN1","2.798","9.474","True"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","INHBA","-6.152","-9.474","False"
"Fibroblast","8","","GSE56308","MicroArray","GPL6480","CCL26","-4.143","-9.474","True"
"Primary Bronchial Epithelial","6h","","GSE78914","MicroArray","HG-U133_Plus_2","DPP4","2.659","9.473","True"
"Dc","","","GSE131990","RNASeq","","NMB","3.472","9.471","False"
"Fibroblast","12","","GSE56308","MicroArray","GPL6480","DUSP6","-4.970","-9.471","True"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CEP55","-4.342","-9.468","True"
"Fibroblast","4","","GSE56308","MicroArray","GPL6480","KCND2","3.680","9.459","True"
"Normal B","","","GSE55288","MicroArray","GPL4133","SLC37A3","0.827","9.457","False"
"Primary Monocyte","","","GSE86298","MicroArray","HuGene-1_0-st-v1","CTNNAL1","4.481","9.452","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","SERPINB4","2.327","9.451","True"
"Macrophage","","","GSE5099","MicroArray","HG-U133A","HOMER2","3.213","9.450","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","FCER2","3.506","9.450","False"
"T Cd4","72h","","GSE17974","MicroArray","HG-U133_Plus_2","GBP5","-2.548","-9.444","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","FABP4","1.975","9.441","False"
"Primary Bronchial Epithelial","72h","","GSE78914","MicroArray","HG-U133_Plus_2","SLC9B2","4.305","9.441","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","ATXN1","1.130","9.440","False"
"Normal Lung Fibroblast","24h","","GSE47538","MicroArray","GPL13497","CLDN5","3.643","9.438","False"
"Macrophage","","","GSE49240","MicroArray","GPL10558","RGS1","-3.209","-9.429","False"
"Pbmc+Rv16","","","GSE106963","MicroArray","HuGene-2_1-st","AKAP5","2.575","9.428","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","PRAG1","3.498","9.427","False"
"Monocyte Derived Macrophage","48h","20ng/mL","GSE35433","MicroArray","GPL6947","SPINT2","2.425","9.427","True"
"Primary Bronchial Epithelial","12h","","GSE78914","MicroArray","HG-U133_Plus_2","FZD10","3.137","9.419","False"
"Macrophage","1d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","RBM11","4.057","9.414","False"
"Macrophage","","","GSE49240","MicroArray","GPL10558","VSIG4","-3.203","-9.413","False"
"Cd25- T","3d","","GSE24634","MicroArray","HG-U133A","CCL17","3.045","9.413","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","FGL2","1.804","9.412","False"
"T Cd4","2h","","GSE17974","MicroArray","HG-U133_Plus_2","LRRN3","2.034","9.411","True"
"Macrophage","3d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","FAM110B","4.460","9.409","True"
"Blood Cd14+ Monocyte","6d","25ng/mL","GSE79706","MicroArray","HG-U133_Plus_2","CD1E","4.635","9.408","False"
"Monocyte","6h","","GSE47538","MicroArray","GPL13497","CCL26","4.980","9.408","False"
"Cd25- T","7d","","GSE24634","MicroArray","HG-U133A","GREM1","-2.933","-9.406","False"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CTNNAL1","4.690","9.405","True"
"Cd25+ T","3d","","GSE24634","MicroArray","HG-U133A","FN1","2.934","9.404","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CLEC10A","3.488","9.400","False"
"Macrophage","","","GSE123603","RNASeq","","SPINT2","3.128","9.398","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CISH","3.487","9.397","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","IER3","-1.125","-9.392","False"
"T Cd4","2h","","GSE17974","MicroArray","HG-U133_Plus_2","PCED1B","2.030","9.391","True"
"T Cd4h","48h","","GSE32959","MicroArray","HG-U133_Plus_2","TPRG1","2.058","9.389","False"
"Macrophage","3d","20ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","DNASE1L3","4.449","9.386","True"
"Primary Monocyte","","","GSE86298","MicroArray","HuGene-1_0-st-v1","ADAMDEC1","-4.449","-9.384","False"
"Macrophage.Cxcr4-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","DNASE1L3","3.872","9.383","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","PTGS2","-8.292","-9.379","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","DCUN1D3","1.123","9.379","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","MAF","3.479","9.377","False"
"Macrophage","","","GSE49240","MicroArray","GPL10558","PCSK5","3.191","9.377","False"
"Monocyte","","","GSE83957","MicroArray","GPL10558","FCRLB","1.123","9.377","False"
"T Cd4","6h","","GSE17974","MicroArray","HG-U133_Plus_2","RNF125","2.390","9.376","True"
"Nhbe","","100ng/m","E-MTAB-2091","MicroArray","HG-U133_Plus_2","MTPN","-3.251","-9.372","True"
"Gmcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","APOBEC3B","-4.298","-9.372","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","SLC2A5","-2.709","-9.371","False"
"Cd25+ T","10d","","GSE24634","MicroArray","HG-U133A","ASS1","-2.767","-9.371","True"
"Monocyte","18h","","GSE36537","MicroArray","GPL6480","MAOA","6.085","9.370","False"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","F13A1","2.860","9.370","False"
"Fibroblast","4","","GSE56308","MicroArray","GPL6480","CCL26","-3.645","-9.369","True"
"T Cd4","12h","","GSE17974","MicroArray","HG-U133_Plus_2","ZC3H12D","-2.078","-9.369","False"
"T Cd4h","12h","","GSE32959","MicroArray","HG-U133_Plus_2","ZC3H12D","-2.063","-9.368","False"
