"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","SPC25","-2.473","-7.053","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","PRR16","1.483","7.051","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","GJA1","-1.454","-7.028","True"
"Bt474","6d","","GSE54329","MicroArray","HG-U219","GULP1","1.337","7.027","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","SERPINA3","2.099","7.026","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","SCRG1","1.568","7.018","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","BNIP3L","1.199","7.015","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","CALB2","2.095","7.014","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","PAPSS2","2.534","7.011","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","APOA2","-0.992","-7.010","False"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","SLC4A2","-1.303","-7.009","False"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","DNAJB1","1.192","7.007","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SLC7A11","-1.924","-7.007","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","ORM2","1.449","7.004","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","S100P","1.923","7.003","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","EGR1","-1.448","-7.000","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","VWA5A","1.127","6.997","True"
"Efm19","4d","","GSE54329","MicroArray","HG-U219","SERPINA1","0.981","6.989","True"
"T Cd4","3d","","GSE65621","RNASeq","","SLC27A2","1.342","6.988","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","PPP1R1B","2.183","6.987","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CCNA2","-2.449","-6.986","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","PARP9","1.445","6.982","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","DUSP2","3.831","6.981","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS14","-0.993","-6.981","False"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","KRT23","-1.340","-6.981","False"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","HOXC6","3.830","6.980","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","SPAG4","2.447","6.979","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS11","-0.992","-6.973","False"
"Hmec1","","","GSE19082","MicroArray","GPL6104","EGR1","0.591","6.965","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","SDF2L1","1.184","6.962","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","BPIFA1","1.599","6.961","True"
"Hcc1428","6d","","GSE54329","MicroArray","HG-U219","S100P","1.353","6.960","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","PSG7","-1.555","-6.958","False"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","FREM2","-2.127","-6.954","True"
"Mda-Mb134Vi","6d","","GSE54329","MicroArray","HG-U219","LRRC31","-1.184","-6.952","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","TXNIP","-1.909","-6.951","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","TRIM14","3.217","6.947","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","GBP3","2.125","6.945","True"
"Mcf7","5d","","GSE54329","MicroArray","HG-U219","CCDC83","1.169","6.930","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","PLAAT4","1.116","6.929","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","FZD9","0.637","6.925","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","SRARP","3.796","6.919","False"
"T47D","4d","","GSE54329","MicroArray","HG-U219","TEX14","-2.214","-6.918","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","APOA1","-0.979","-6.918","False"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","ORM1","1.431","6.917","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","DTL","-2.425","-6.917","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","BPIFA4P","-2.115","-6.914","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","AP2M1","1.625","6.911","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS20","-0.978","-6.909","False"
"Zr751","6d","","GSE54329","MicroArray","HG-U219","S100A7","4.471","6.899","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","ERO1A","1.179","6.899","True"
"Bt474","6d","","GSE54329","MicroArray","HG-U219","ATP6V0A4","1.312","6.897","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","SLC25A18","-1.621","-6.897","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","UBE2C","-2.492","-6.895","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","UPK1A","-1.173","-6.894","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","ZNF552","3.782","6.894","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","FUT3","1.178","6.893","True"
"Efm19","6d","","GSE54329","MicroArray","HG-U219","IFITM3","1.081","6.893","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","HSPA1B","4.388","6.891","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CASP4","2.414","6.887","True"
"T Cd4","3d","","GSE65621","RNASeq","","SMOX","1.322","6.885","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","ACSM2A","-1.523","-6.878","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","METTL7A","-1.522","-6.874","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","ASPM","-2.484","-6.872","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ASRGL1","1.445","6.871","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","GIMAP4","4.375","6.870","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","IFITM3","2.408","6.869","True"
"Hcc1428","5d","","GSE54329","MicroArray","HG-U219","NPY1R","-1.233","-6.867","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS3","-0.977","-6.865","False"
"Macrophage","","","GSE8515","MicroArray","HG-U133A","HAT1","-0.946","-6.865","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","SLC6A14","-1.318","-6.864","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","PSMB9","1.443","6.862","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","SOCS1","0.582","6.861","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","TXNRD1","2.180","6.860","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","TCP11L2","1.166","6.856","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS29","-0.969","-6.848","False"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","RRAGD","1.573","6.845","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","DTX3L","1.416","6.843","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","BIRC3","2.397","6.836","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","ICAM1","1.101","6.835","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CXCL5","1.414","6.833","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","IRF7","3.163","6.831","True"
"Mcf7","5d","","GSE54329","MicroArray","HG-U219","IFITM10","1.152","6.829","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","TPX2","-2.468","-6.828","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","BHLHE40","1.167","6.828","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","TNFAIP8","1.436","6.827","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS20","-0.971","-6.826","False"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","SHISA3","0.942","6.825","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","APOL1","2.107","6.824","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","RELB","1.131","6.824","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","ST6GAL1","2.037","6.821","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","PAG1","1.410","6.815","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","PSMB10","2.129","6.812","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","KLK6","1.871","6.812","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","FGFR4","3.736","6.809","False"
"Efm19","6d","","GSE54329","MicroArray","HG-U219","ANG","1.067","6.803","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","SRXN1","0.961","6.794","False"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","VNN3","1.405","6.793","True"
"Efm19","6d","","GSE54329","MicroArray","HG-U219","TTC6","-1.065","-6.792","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","MUC13","1.404","6.787","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","IRF2BPL","1.262","6.787","False"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","ELF3","0.624","6.782","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","TNFAIP6","3.139","6.779","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","IGF2BP3","-1.514","-6.777","False"
"T Cd4","3d","","GSE65621","RNASeq","","S100A4","1.301","6.776","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","AREG","-4.314","-6.775","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","HSPA2","1.425","6.774","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","OGFRL1","-1.401","-6.773","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS3","-0.958","-6.773","False"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","RASL12","1.513","6.772","False"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","PAPSS2","2.090","6.771","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","VEPH1","1.121","6.766","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","DENND2A","-1.512","-6.766","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","NTN4","1.089","6.763","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","DUSP2","-1.156","-6.762","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","PAPPA","-1.509","-6.755","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","SERPINB2","1.154","6.753","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CFI","1.397","6.753","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","CCNB2","-2.110","-6.753","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","ZNF433","1.255","6.751","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPRR2G","1.854","6.751","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS28","-0.961","-6.750","False"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","PBX3","1.118","6.749","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS29","-0.921","-6.744","False"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS10","-0.954","-6.740","False"
"Hmec1","","","GSE19082","MicroArray","GPL6104","KLF10","0.571","6.737","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","LGALS1","3.696","6.736","False"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","AKR1B10","1.282","6.733","False"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","AFP","-0.953","-6.733","False"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","HLA-DRA","3.694","6.732","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","METTL7A","-1.084","-6.732","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","TF","-0.957","-6.728","False"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","EEF1A1","-0.917","-6.721","False"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","HAMP","-1.290","-6.720","False"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","CCNB1","-2.429","-6.720","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS10","-0.917","-6.719","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS8","-0.956","-6.719","False"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","TFF3","-1.542","-6.714","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","CLIC6","2.072","6.712","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","GULP1","1.142","6.710","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","CD69","-4.271","-6.708","False"
"T Cd4","3d","","GSE65621","RNASeq","","CXCL13","1.287","6.701","True"
"Macrophage","","","GSE123603","RNASeq","","BIRC3","1.126","6.700","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","GBP2","2.348","6.698","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","PAPSS2","1.385","6.697","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","AMBP","-0.953","-6.694","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","TFPI2","1.144","6.691","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","IFITM2","1.481","6.687","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","APOA2","-0.913","-6.686","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","IRF1","1.405","6.681","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","DOK7","0.922","6.680","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS18","-0.912","-6.679","False"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","PPP1R15A","1.146","6.679","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","TESC","3.664","6.678","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","ALB","-0.950","-6.677","False"
"Multiple Myeloma","6h","10ng/mL","GSE115558","MicroArray","GPL10332","EPB41L3","-2.259","-6.677","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","CXCL17","1.145","6.674","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","DIO1","-1.478","-6.672","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","PROS1","1.832","6.670","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPL38","-0.944","-6.669","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS29","-0.949","-6.667","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","GSKIP","1.402","6.666","True"
"T Cd4","3d","","GSE65621","RNASeq","","NRN1","1.280","6.665","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","MISP","0.920","6.664","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SPP1","1.476","6.664","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","ASPM","-2.057","-6.662","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","KIF20A","-2.407","-6.659","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","CENPN","-1.399","-6.651","True"
"T Cd4","3d","","GSE65621","RNASeq","","BEND5","1.277","6.651","True"
"T47D","4d","","GSE54329","MicroArray","HG-U219","MT1F","2.128","6.651","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","DDX60","2.034","6.649","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","TPT1","-0.941","-6.648","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","FLRT3","1.472","6.648","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CD109","1.471","6.640","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","CYP3A7","-1.470","-6.638","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS8","-0.906","-6.636","False"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","SERPINA3","0.610","6.636","True"
"Mda-Mb134Vi","5d","","GSE54329","MicroArray","HG-U219","DUSP9","1.202","6.634","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPINC1","-1.469","-6.634","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","SLC2A10","2.108","6.634","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","OTOR","-2.029","-6.633","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","NUSAP1","-2.073","-6.633","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","PDZK1","-1.469","-6.632","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","HSD17B2","2.325","6.632","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","NCOA7","0.610","6.632","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","KIAA0040","3.638","6.631","False"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","MDM4","1.232","6.626","False"
"Hmec1","","","GSE19082","MicroArray","GPL6104","SPRY1","0.562","6.625","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","GJA10","1.231","6.623","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","DSG4","1.818","6.621","True"
"Multiple Myeloma","24h","10ng/mL","GSE115558","MicroArray","GPL10332","BPESC1","3.522","6.616","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","CDH3","1.065","6.615","True"
"Mcf7","5d","","GSE54329","MicroArray","HG-U219","IGFBP5","-1.116","-6.615","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","ERP27","1.974","6.610","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","TUBB3","2.041","6.610","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","SLC12A2","-1.271","-6.608","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","HPDL","-2.316","-6.607","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","ADM","2.100","6.606","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","TPT1","-0.902","-6.605","False"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","AMBP","-0.901","-6.604","False"
"Macrophage","","","GSE123603","RNASeq","","LAP3","1.110","6.602","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","MAB21L3","1.462","6.600","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SCEL","1.812","6.598","True"
"Mcf7","4d","","GSE54329","MicroArray","HG-U219","COX7C","-8.830","-6.597","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","ADD2","-1.227","-6.597","False"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","CXCL17","1.269","6.596","False"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","KLF4","-4.199","-6.594","False"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","ZNF195","1.226","6.592","False"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","NR4A2","-4.197","-6.591","False"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","CENPU","-1.267","-6.586","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","TK1","-2.308","-6.585","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","CLEC1A","-1.471","-6.584","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","FTL","-0.937","-6.582","False"
"Ovarian Cancer","","","GSE20272","MicroArray","HG-U133_Plus_2","HELLS","-1.224","-6.581","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CHAC1","-1.807","-6.579","True"
"Multiple Myeloma","12h","10ng/mL","GSE115558","MicroArray","GPL10332","PTP4A3","3.045","6.577","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","PLIN2","1.124","6.576","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CCNB1","-2.305","-6.576","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","EEF1A2","1.469","6.575","False"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","MOXD1","1.469","6.575","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","AK4","1.124","6.574","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SHISA2","-1.805","-6.574","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","IFNGR1","1.455","6.572","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","TREM1","1.961","6.565","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPL38","-0.896","-6.562","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CAMP","2.300","6.561","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS16","-0.928","-6.561","False"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPL38","-0.934","-6.560","False"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","SERPINA1","2.025","6.560","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS28","-0.895","-6.559","False"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","GLUL","2.025","6.559","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","RRAGD","2.084","6.556","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","GPR171","4.174","6.555","False"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CRP","1.356","6.554","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","PSMB9","2.004","6.552","True"
"Hcc1428","5d","","GSE54329","MicroArray","HG-U219","S100A8","1.176","6.548","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CLTRN","-1.665","-6.548","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","TMEM79","3.588","6.540","False"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","GBP2","1.953","6.538","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","CCL20","3.027","6.537","True"
"Mda-Mb134Vi","5d","","GSE54329","MicroArray","HG-U219","PDE8B","-1.184","-6.534","True"
"Mcf7","5d","","GSE54329","MicroArray","HG-U219","PMP22","1.102","6.533","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","CRABP2","1.536","6.532","True"
"Multiple Myeloma","6h","10ng/mL","GSE115558","MicroArray","GPL10332","TMCO2","-2.210","-6.531","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","CBLN2","-0.901","-6.526","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","IFITM2","2.015","6.526","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","SLC2A5","3.018","6.519","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","FREM2","-2.013","-6.519","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","KIF20A","-2.037","-6.518","True"
"Hepg2","4h","20ng/mL","GSE14632","MicroArray","GPL6104","RPS8","-0.922","-6.515","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","HAMP","1.656","6.513","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","PLAUR","1.113","6.512","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","AHSG","-0.927","-6.512","False"
"T Cd4","3d","","GSE65621","RNASeq","","XCL1","-1.251","-6.512","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","PLAAT4","1.253","6.511","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CENPF","-2.282","-6.509","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","BUB1B","-2.352","-6.508","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","FDCSP","1.346","6.506","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","FANCI","-2.280","-6.505","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","TYRP1","1.786","6.505","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","RARRES1","2.279","6.500","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","HAS2","-1.344","-6.499","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","CSRP1","1.115","6.498","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","DDX17","-0.551","-6.496","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","DLGAP5","-2.029","-6.494","True"
"Hepg2","8h","20ng/mL","GSE14632","MicroArray","GPL6104","RPL19","-0.886","-6.492","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","MID1","-1.365","-6.489","True"
"T Cd4","3d","","GSE65621","RNASeq","","KLF2","-1.246","-6.488","True"
"Efm19","6d","","GSE54329","MicroArray","HG-U219","KL","-1.016","-6.481","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","S100A7","1.112","6.480","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","CCL2","1.112","6.480","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","RCAN1","1.074","6.479","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","SDF2L1","1.244","6.477","False"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","TTK","-2.340","-6.475","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SAMD9","1.778","6.473","True"
