"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CXCL6","0.801","6.649","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","DHRS9","1.649","6.647","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","FGF2","1.572","6.647","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SERPINA3","2.001","6.645","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ANLN","0.864","6.643","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TNFAIP6","0.800","6.637","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","ALOX12B","0.893","6.634","True"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR1D2","-0.897","-6.628","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","RPS6KA4","-1.604","-6.628","False"
"Huh7.5","24h","","GSE89610","MicroArray","HuGene-1_0-st-v1","SLC6A14","3.634","6.625","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","KRT24","1.993","6.621","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","SERINC2","-1.602","-6.619","False"
"Huh7.5","24h","","GSE89610","MicroArray","HuGene-1_0-st-v1","ACSM3","-3.628","-6.614","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","PKM","-1.600","-6.611","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EREG","1.039","6.609","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","SAC3D1","-1.599","-6.608","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","DLGAP5","0.963","6.606","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ARHGAP11A","0.859","6.605","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","EZR","4.242","6.603","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","RANBP3L","-0.858","-6.596","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDC20","0.962","6.596","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","AKR1B10","-1.985","-6.593","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","P2RX4","4.231","6.586","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CAVIN4","1.557","6.583","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2BC13","0.791","6.562","False"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","AOC2","0.888","6.559","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","S100A7A","1.626","6.557","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CXCL6","0.741","6.554","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","CXCL2","0.883","6.554","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCNE2","1.072","6.552","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","RPTN","-1.966","-6.530","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL3","2.124","6.525","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDKN3","0.951","6.523","False"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PDGFD","-0.883","-6.523","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.067","6.522","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","DAPK1","-1.543","-6.521","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CEBPD","0.964","6.511","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NUF2","0.783","6.501","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2AC4","0.783","6.498","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TRIB1","1.022","6.497","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TROAP","0.845","6.497","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IL1RL1","1.062","6.490","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","BCL2A1","1.531","6.483","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","SELENBP1","-1.608","-6.483","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PDGFRL","-1.020","-6.483","False"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","CYP4Z1","0.577","6.482","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","WSB1","-1.533","-6.481","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR1D2","-0.732","-6.480","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","HAS2","1.533","6.479","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","MMP1","1.060","6.477","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","ARHGDIA","-1.567","-6.473","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL8","0.958","6.471","True"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","MCM10","0.876","6.470","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2AC14","0.779","6.469","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","BORA","0.841","6.463","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","IFI44L","2.103","6.461","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2BC9","0.778","6.457","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CCL18","-3.255","-6.452","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H3C1","0.729","6.449","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDC45","0.728","6.446","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","RPS4Y1","3.250","6.442","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","HSP90B1","4.138","6.442","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CLU","3.246","6.435","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","CST3","-1.557","-6.434","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","KLHDC8B","3.243","6.429","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL10","-0.952","-6.427","True"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","GINS2","0.869","6.423","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","PLBD1","2.089","6.417","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ANGPTL7","0.834","6.414","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","DUSP6","1.589","6.406","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","IL36RN","1.589","6.405","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CD1C","-3.231","-6.405","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","LSM4","4.113","6.404","True"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","RAB38","-1.194","-6.403","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","P2RY6","-1.193","-6.395","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","NOS2","0.946","6.389","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H4C13","0.770","6.388","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","PPP1R14D","0.946","6.388","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PRR11","0.930","6.380","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SLC39A8","0.929","6.372","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SERPINE1","1.042","6.370","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","DTL","1.041","6.361","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ASF1B","-0.928","-6.361","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CIART","-0.718","-6.350","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","EVI2A","-1.501","-6.347","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","ADAMDEC1","3.201","6.347","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CLSPN","0.717","6.344","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CLCA4","-1.573","-6.344","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","IGFL2","-1.910","-6.343","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","TMEM250","-1.533","-6.335","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","DNAJC1","4.069","6.334","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","SPRR2C","1.569","6.327","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CHI3L2","0.923","6.327","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","MYC","-3.191","-6.326","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SLC40A1","-0.994","-6.318","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PRC1","0.822","6.315","False"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","BIRC3","0.562","6.315","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","KLK6","2.053","6.309","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PBK","0.820","6.301","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","TGM3","1.897","6.301","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","CLPTM1","-1.524","-6.298","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","PLK2","-1.490","-6.297","True"
"Huh7.5","24h","","GSE89610","MicroArray","HuGene-1_0-st-v1","FOS","-3.454","-6.296","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TOP2A","0.758","6.295","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","BIRC3","0.989","6.291","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","NR2F2","-1.172","-6.282","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","STIP1","4.034","6.280","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CKAP2","0.817","6.277","False"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","HP","-0.559","-6.274","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ADH1A","0.915","6.274","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","DEFB1","2.042","6.274","True"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CLSPN","0.849","6.272","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SCEL","2.040","6.268","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","MMP10","1.405","6.267","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","DDIT4","-1.482","-6.264","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CP","0.913","6.257","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","ADGRV1","0.926","6.255","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CALB1","2.035","6.253","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDC6","-0.813","-6.252","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","DNAJC22","-1.166","-6.250","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H3C7","0.753","6.250","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NUSAP1","0.813","6.248","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR4A3","0.911","6.247","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","CHCHD10","-1.512","-6.246","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDKN3","0.752","6.245","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","LIF","1.022","6.244","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCNE2","-0.812","-6.244","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EPGN","1.022","6.243","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","SPRR3","1.396","6.225","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","FAM83D","0.810","6.225","False"
"Primary Hepatic Stellate","","40ng/mL","GSE119047","RNASeq","","EGR1","-0.327","-6.217","False"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","PCLAF","0.621","6.214","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CHRNA9","1.541","6.214","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","PPBP","0.920","6.213","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","A2ML1","1.540","6.207","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","ATP6V0D2","3.129","6.202","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","CDK2","3.982","6.200","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PDGFRL","0.904","6.199","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PDGFD","-0.974","-6.196","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","HELLS","0.699","6.188","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","NMB","1.460","6.184","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","STXBP2","-1.497","-6.183","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","DLGAP5","-1.460","-6.182","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","SAE1","3.971","6.182","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","DKK1","0.972","6.181","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","RRM2","0.744","6.180","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","RRM2","0.697","6.171","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CAMP","3.110","6.166","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","PDZK1IP1","0.830","6.163","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PTGS2","0.969","6.163","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","RAB27B","-1.008","-6.158","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CIART","-1.456","-6.156","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CHI3L1","3.104","6.153","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPINK7","2.000","6.145","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ASPM","0.740","6.143","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","HHIP","-1.145","-6.141","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H3C1","0.739","6.138","False"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PDGFRL","-0.831","-6.137","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","STEAP4","1.996","6.132","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","ADGRG1","-1.483","-6.128","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","USP9Y","3.090","6.126","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","RND1","0.907","6.121","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","HTR2B","-1.448","-6.120","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SKIL","0.960","6.107","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","SRPX","-1.138","-6.104","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","IGFBP1","0.903","6.099","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","HHLA2","0.903","6.096","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","ACTN4","-1.475","-6.093","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","IL1B","1.511","6.091","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CCNG2","-1.440","-6.090","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","MBD5","-1.439","-6.083","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","CXCL12","-1.831","-6.082","True"
"Primary Hepatic Stellate","","40ng/mL","GSE119047","RNASeq","","MKI67","-0.320","-6.081","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CPA4","0.887","6.081","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CLCA4","1.978","6.078","True"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","CEBPD","0.607","6.077","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","LYRM9","-0.732","-6.076","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","RARRES1","1.506","6.072","True"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EPGN","0.822","6.070","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","ANKK1","0.817","6.069","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","GK","0.899","6.069","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR1D2","0.788","6.059","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","ALDH1A3","0.816","6.058","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H3C8","0.684","6.054","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","HLA-DQA1","-3.050","-6.047","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","APH1A","3.882","6.043","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ASPM","0.881","6.042","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ESCO2","-0.881","-6.041","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPINK6","1.964","6.034","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SLPI","1.964","6.033","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","ZFP36L2","3.872","6.027","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","USP5","-1.458","-6.025","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDK1","0.725","6.022","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","PBK","-1.421","-6.017","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","IQCD","0.891","6.014","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","SLC7A5","1.421","6.008","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","RGS20","3.029","6.004","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","SRSF4","3.857","6.004","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","NFKBIA","0.808","5.999","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CEP55","0.780","5.999","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SERPINE1","0.943","5.998","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR4A3","0.943","5.997","False"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","PLA2G10","0.534","5.997","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H3C11","0.722","5.996","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NEK2","0.874","5.995","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","RNASE7","1.487","5.995","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SLC47A2","-1.802","-5.986","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PER2","-0.721","-5.984","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","KRT23","1.483","5.979","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NDC80","0.720","5.976","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EGR2","0.940","5.975","False"
"Primary Hepatic Stellate","","40ng/mL","GSE119047","RNASeq","","MYL7","0.314","5.974","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","MAFF","1.412","5.970","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","GINS2","-0.871","-5.970","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","SEMA3C","0.884","5.969","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","TXNIP","-1.942","-5.965","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CYB5R2","1.479","5.964","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","DEPDC4","0.674","5.963","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SLC46A2","-1.795","-5.963","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","TCN1","1.940","5.959","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","MEX3B","-1.410","-5.959","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","CCZ1B","3.828","5.959","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","DHX9","3.827","5.957","True"
"Cd14+ Monocyte","24h","200ng/mL","GSE54884","MicroArray","HG-U133A_2","CD52","2.125","5.956","True"
"Huh7.5","24h","","GSE89610","MicroArray","HuGene-1_0-st-v1","LBP","-3.267","-5.955","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CDSN","1.937","5.951","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","HES1","0.936","5.950","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H4C1","0.672","5.949","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","RBFOX3","1.109","5.945","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CRLF2","0.773","5.944","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","MMP1","0.866","5.938","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","FAXDC2","-0.934","-5.937","False"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","SECTM1","-0.671","-5.936","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","EIF3B","-1.436","-5.934","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IGSF10","-0.970","-5.927","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","RNF19B","-1.434","-5.926","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","KRT34","0.798","5.925","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","ASPN","-1.401","-5.925","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","HILPDA","1.398","5.922","False"
